thermal_efficiency_percent,net_specific_power_kw_per_kg
33.41979559863612,20764.006633027388
33.42250933638004,20759.29317593129
33.42375172670039,20756.620668457654
33.42763594319676,20746.083510632852
33.4340210619427,20734.872226579828
33.435281238964485,20732.316871838724
33.436296252274516,20730.318645738123
33.43938741456428,20722.301994271867
33.439580735653756,20721.33800907452
33.44106645534921,20715.66007413901
33.44697928364897,20707.220925347305
33.44787928463979,20701.39430326876
33.462204933703795,20674.79315144245
33.4630345810883,20670.165085023666
33.46536930904759,20665.79641131061
33.46937881487003,20654.528642667537
33.4713296574681,20650.869487635136
33.47410121481771,20648.11301930772
33.47562758467211,20646.4695167775
33.47611976785277,20645.400735365132
33.47751698693547,20638.823756710026
33.47947519355198,20637.416059909036
33.482607164266305,20629.574287778465
33.48416125637369,20625.69012661531
33.48982938020123,20612.49411751567
33.492171097430955,20609.494948754786
33.49311026599725,20608.930338975413
33.49546109522129,20596.34551984673
33.49937384321155,20594.757074412275
33.49999158603794,20593.80553245439
33.50085653656028,20585.869938490014
33.502341995926194,20582.99631583421
33.50717616544846,20578.247415246657
33.50824778315095,20576.468793529002
33.50994572378422,20572.712382816666
33.5105767891295,20571.664686018517
33.51397356978622,20564.23454978722
33.51524822080898,20561.535696096704
33.51770099087975,20556.134860579765
33.519658561103945,20552.044179499648
33.5205157989862,20546.32479438033
33.52246989827632,20540.25585677814
33.52306886982145,20538.651587050645
33.52523043130763,20538.36741010078
33.53223688892725,20525.15012747194
33.533544580154185,20522.352482934275
33.53383481940874,20509.817884548076
33.54275026567917,20502.441314441792
33.545889189985196,20495.65553036866
33.54657771761193,20493.818412979777
33.55606250957805,20473.368619996985
33.55641327248603,20466.882167548327
33.56018119681134,20464.79762959224
33.5625477923288,20459.22670055255
33.564159195948676,20448.20806891216
33.57068495041272,20442.145063191467
33.57103949753852,20441.370780878042
33.573343139200475,20424.732734160938
33.57937400219114,20423.289893021738
33.581663784034085,20410.18158006143
33.58557309264734,20409.71878921339
33.58665209460271,20398.456684551937
33.58977179685327,20397.427158070546
33.59545243714634,20386.545468058706
33.596580568996536,20378.939943641184
33.598307748811905,20371.253498368747
33.60120936341531,20371.20326272354
33.60510064451695,20363.010314143692
33.61038527229655,20350.423478197787
33.61266441053297,20340.797731061768
33.612823578958405,20339.205020465517
33.61749181074998,20336.513933116745
33.61988517003135,20335.646862372174
33.62688425894106,20320.685628828724
33.62841421789682,20314.90532114053
33.63457350850861,20304.05412512975
33.63629064705125,20293.806914035427
33.63948834869955,20293.268630189457
33.64011062505733,20291.4123402677
33.64217405233313,20284.354181474948
33.64372331254554,20283.581941348395
33.645275950256185,20280.71413671638
33.6454396808591,20275.49495647965
33.6525476781187,20264.21916423592
33.656293253122,20256.44441756873
33.65728353626192,20252.925586755176
33.65823519935342,20250.72554288902
33.6619059720469,20244.58124972595
33.66507750454571,20237.682061616753
33.67300594871192,20218.315308307698
33.67444463484134,20217.251796882898
33.67725808094663,20210.95658870092
33.677804074139964,20207.273242208536
33.68547122637482,20191.31686172537
33.6867613424858,20190.055086996937
33.690161492964194,20182.803056687855
33.69599203967319,20170.193525715516
33.70019278650627,20160.690672529632
33.70195812253081,20157.02416256775
33.70650413271455,20143.54396133283
33.70874616825488,20140.131916841954
33.7143986052938,20126.99932811323
33.715521624644424,20125.513589569055
33.71679953156031,20118.45601118382
33.71991500470485,20114.744134268
33.720622228582926,20113.710322633884
33.72139714840815,20113.54251625521
33.72326937964271,20110.393496195444
33.7242957430432,20108.197833698094
33.728943371547736,20090.060466948813
33.73478318434016,20084.25443232069
33.737362716427505,20075.029983527318
33.74112299456203,20071.261661425156
33.74816636638795,20054.87135399103
33.75035089941825,20050.562533185155
33.75507797049852,20035.975043168117
33.756298963768906,20035.105534518058
33.75883304866894,20027.1317578695
33.761089930324786,20026.417127292072
33.76156645521663,20021.26144131244
33.76247917322364,20016.32990606798
33.764483420642335,20013.282703517525
33.77372029878102,19999.497379425167
33.777631042169844,19988.829747806372
33.78360233226406,19977.306538476867
33.785851571136114,19972.519656387754
33.78941567914728,19963.80620776459
33.79064572533891,19943.01495517993
33.79860071681239,19934.909671954596
33.80464850483343,19931.186283732124
33.81382603422629,19910.399530992854
33.81466946223058,19908.29226367725
33.81616558878384,19905.08514043933
33.81701329002087,19903.089624437103
33.8172497699093,19902.316234376613
33.818942431202146,19899.02495592211
33.82347008802481,19885.889163176842
33.82807853538079,19872.268375626518
33.83224710882044,19867.216079052552
33.834091985807746,19865.28112504214
33.84091832619322,19846.31059054776
33.8431845621758,19844.580425489396
33.845300068224184,19841.051350837493
33.84539150053299,19840.61059969534
33.84730644946958,19835.647381692444
33.849716437070576,19831.15470575986
33.85453942015124,19819.919852662657
33.859678455427066,19809.086390245167
33.86103052314405,19803.817574596174
33.86164377441999,19803.58340392185
33.86368501383979,19799.36709463191
33.866229925950755,19794.493961072287
33.87221024138476,19778.30956462516
33.8735779689142,19776.372573176945
33.875231268116565,19774.363051959474
33.87696300343045,19769.99992764861
33.88136207616788,19759.444956674255
33.88519096350133,19747.176523130904
33.88527853007465,19738.1347268343
33.89359810208242,19728.52140011042
33.895542843557735,19726.383618642794
33.90676765314371,19701.03008822941
33.90886191847062,19694.25626051125
33.91193527398201,19687.675773753268
33.914805503817966,19685.966296304177
33.91580250582265,19674.392778285717
33.92230696345632,19669.19880152334
33.927522467314766,19649.0815840886
33.930838296294155,19644.378128642016
33.93335753675671,19643.074674299954
33.9367867921993,19635.585252163608
33.939900325505775,19629.650832300173
33.94497881155174,19617.784638626723
33.94676812161415,19611.284991944012
33.94842120337154,19602.751618533042
33.95128618871775,19600.582734555985
33.952251994839756,19598.21892740554
33.95598442855542,19593.55511869999
33.95656678540313,19581.529059104138
33.96362438346795,19569.480662009886
33.9679764672143,19566.571112898535
33.96813646005591,19560.673111123422
33.97074049981274,19559.874444234774
33.97210466081471,19550.934355650308
33.978217628950574,19541.77811143798
33.98440689959283,19526.71594107777
33.98926367093458,19518.090378077202
33.991412822227815,19507.846971324983
33.99497933947006,19501.683736000286
34.00121758321203,19490.389006297195
34.00235247794433,19488.365785352133
34.008978630468214,19471.737349462448
34.00933266955846,19468.489341609922
34.01571963384419,19458.673180439568
34.01963877623938,19446.415751081346
34.02797853603265,19424.34737579585
34.02916030877689,19416.200677778877
34.02923846840011,19410.587065216812
34.034590059748545,19402.124220172365
34.03847935628862,19392.384993559663
34.04634102416568,19384.8759057531
34.0506144703996,19379.384905077848
34.050935598140235,19377.659880478834
34.05525195349943,19366.236772856348
34.060435470507564,19356.27982377626
34.062560412649866,19344.971246330424
34.066116477656244,19343.424844609464
34.066944503948044,19342.36577315692
34.06946563052921,19333.692779382753
34.07170662792535,19328.85135366399
34.07262359096545,19326.118656906634
34.077728174791275,19316.784570349795
34.07796755267914,19309.8557109206
34.08078131802409,19305.859985773903
34.0808278611038,19304.97407025569
34.08509326607418,19300.982000915355
34.08641414497727,19297.96502642175
34.09319738350152,19281.893914248813
34.0963171572029,19274.45971460441
34.09910747309878,19265.860144115028
34.10374118379072,19254.875932425137
34.10641999743127,19245.15711990439
34.11024482872804,19243.407616357796
34.115506325858995,19231.41884235608
34.11588195026174,19230.381009078315
34.12065057283571,19214.985462362336
34.12233414540788,19211.927722715474
34.124716893062164,19207.990518496958
34.12892542387247,19200.659365890257
34.129221936607365,19198.35511526583
34.13389222938216,19189.22380734571
34.13849918414331,19175.052107692074
34.1396812694263,19174.74127382991
34.140519977342144,19172.081629182547
34.145965701928574,19152.203339998396
34.151802565544074,19147.282198515764
34.15297192125307,19144.359332690692
34.15630481264679,19126.851910820482
34.16137853829169,19121.787427338004
34.16363175769986,19118.12540314527
34.16443526058862,19104.482738060728
34.16964444357007,19101.61382924835
34.17368237253897,19088.31418547204
34.17867001621133,19086.178795807533
34.1837715473835,19072.094014496084
34.18706381556332,19066.671643096954
34.18731342052776,19066.247662101367
34.18874469310121,19059.337165662484
34.19229653049572,19054.582493691214
34.202331550207695,19029.45274233725
34.20465036886966,19024.673246124858
34.2065864906366,19017.083391697633
34.210130004426915,19009.584389925913
34.21705026560311,18993.801310093546
34.221930570892425,18985.38591771741
34.22349819175931,18982.267492957788
34.2304188166501,18962.168534040342
34.23441333641162,18944.91135661504
34.238237619088146,18935.712514754643
34.245267322236785,18931.905311208684
34.248614963615715,18916.13445045346
34.25486005245818,18908.899782313634
34.25631208171714,18899.821820029516
34.25682831586514,18887.03085514538
34.26155761054507,18884.497397160776
34.26672884652859,18878.65283844628
34.26777404149419,18878.535866837567
34.26828862068355,18873.145036249793
34.27092233395454,18866.465343131724
34.27332357719355,18865.876498521353
34.27546276090634,18860.891779077192
34.27722265535695,18857.296551541807
34.28066403856434,18848.880771525473
34.283536215178565,18842.72149487323
34.28632012715053,18836.215345050678
34.290019848319844,18820.85109137235
34.293290836324516,18819.382013603325
34.294594411193316,18815.528437184035
34.296828908182604,18811.152549805684
34.29790352218707,18808.01854347832
34.29798273068204,18800.31874899466
34.30109238397951,18796.85038094957
34.307641691400484,18786.323343533
34.309955060352365,18777.619310913797
34.31064782556169,18774.442152115913
34.31534616985638,18767.911694603634
34.31644131289985,18765.693068031454
34.31644789585733,18765.587007687347
34.318197552812904,18758.64170228062
34.31965252411015,18754.688775711067
34.32690310899096,18740.75239516317
34.32943679148872,18723.619380386488
34.332690543875586,18719.32236982603
34.33691460563932,18717.41397403933
34.33827357989184,18714.237362477765
34.33964080130852,18710.355302534528
34.34013737785863,18709.244405484318
34.34230546888152,18704.400158959445
34.344802432497644,18692.03325773634
34.34955259765145,18682.767297118095
34.35161062451555,18682.543529606002
34.35338058512693,18672.88140903047
34.35748891719662,18668.98749825756
34.36043387529318,18661.4945599388
34.36172342799423,18658.688277488443
34.36812253784338,18644.050595245026
34.3755857306315,18626.45420862381
34.37594223026978,18623.162324348374
34.38117399907375,18606.052688350035
34.38415286123416,18605.514364534516
34.388127307936884,18595.894573221576
34.39272101357489,18585.277936690523
34.3966292584074,18576.715697072403
34.397297755345676,18575.113703229963
34.40249954371171,18561.906854479617
34.40512658487826,18556.58755776945
34.407685584687556,18549.737473004163
34.411519132244884,18538.9743381199
34.41295237410852,18534.338753494194
34.413913487516325,18533.15840862564
34.41586499601738,18528.178267773477
34.418004517893166,18523.111835862794
34.42294359603293,18511.367896731103
34.42648370839513,18502.442232565943
34.42675973677557,18494.35901550258
34.42991123185059,18493.163407777338
34.43285435391982,18490.697210569284
34.43304028784122,18488.845664949262
34.433291448774646,18486.59494460363
34.43380693036307,18481.528815021713
34.44009004261514,18472.74912794046
34.44262499903743,18466.786672893755
34.4453762237364,18460.94586243557
34.45106862421311,18446.80160045596
34.45107086651717,18446.47959045598
34.45370395068498,18440.833399004398
34.45414321999389,18439.086956184565
34.455063990458456,18436.606639876252
34.46209918526769,18420.66636060092
34.46269010060393,18417.908917536064
34.46859743752483,18405.42907426703
34.474383968186,18389.575006573785
34.477181241739046,18385.021880906123
34.48340572603688,18369.91767577875
34.48418222693645,18365.637665695718
34.486403620188085,18359.04608721514
34.49675246733908,18337.702026822684
34.49807749822385,18333.125115609262
34.50369476738775,18321.49608006713
34.50865461519307,18309.265611090566
34.512307680143486,18299.925739061546
34.51449013417771,18295.56032721779
34.518110221536006,18283.228056698605
34.519397393325505,18281.18285942844
34.523912087481264,18268.11719371142
34.53203814418816,18245.76831112106
34.53257210813541,18245.74581285902
34.535544176107585,18243.08481784245
34.53578031114774,18239.939497206873
34.541042625950524,18228.663564182825
34.54495638472195,18218.201295065144
34.54508251828871,18217.870711677846
34.54659347477054,18216.345077366495
34.54909022613258,18212.0102786578
34.55463248661617,18195.522097678277
34.55893353411771,18181.602394257174
34.56709798141887,18168.794620414366
34.56904248912856,18164.091050369814
34.56968267666694,18156.508488928455
34.57158269091099,18145.194123469548
34.57210436454968,18140.158050664955
34.578383469575186,18133.908034228887
34.58297636715266,18130.354629732752
34.58898547449442,18115.776824876775
34.59008291396216,18106.737151217087
34.59298113907306,18105.604044236203
34.59431617752333,18102.85769022831
34.598943733168596,18088.045475768522
34.60356461948712,18078.017334450244
34.60534301468935,18076.05831025093
34.605727465082666,18075.02197225103
34.60632888887546,18058.49431156288
34.607345152023484,18052.027724460982
34.611026186210815,18051.05594121605
34.618212795664206,18042.607531020672
34.61921428680396,18038.520504004555
34.62420733642141,18030.17631232435
34.62573750531633,18025.801364591407
34.62792399388944,18019.618343629492
34.63180702463809,18011.583049309465
34.6327112285903,18006.350340426136
34.635363376867716,18002.934225600653
34.640198618116116,17989.484423510174
34.644340029861056,17978.723750713132
34.64780303818567,17972.6121466356
34.65027512941109,17956.763630841037
34.65238148977872,17952.982194041873
34.65504453231395,17951.96896968241
34.65975782408992,17940.402691393236
34.66098794919491,17938.74215408756
34.66146737972722,17936.333601236518
34.66440731295993,17920.62072845951
34.667699525023856,17913.15423238107
34.66857871624855,17902.254215328874
34.676535312412135,17899.51624157542
34.678130375031586,17898.286349331447
34.68056615755287,17892.407384954735
34.68358146798944,17881.439443170424
34.68728719358226,17875.9259444223
34.68808438321529,17873.08734258336
34.68893995181719,17871.69820501051
34.68988428067315,17869.50615489916
34.69648817310498,17853.226727463076
34.702816587667876,17837.019130338922
34.707189794123195,17825.992217045165
34.708138604151635,17823.53901285714
34.712007392114394,17806.673301500097
34.71504978506824,17800.284322517935
34.715508461517906,17794.47254961721
34.72113191438767,17788.726566330348
34.724568914919075,17783.607591827993
34.72623085305017,17778.09351151557
34.727060469530116,17777.92900240036
34.73217895686194,17765.250255903804
34.73319957625231,17762.435347777075
34.73326177360707,17762.346202331173
34.739320044642916,17743.467808080564
34.74239119780242,17730.734981458918
34.74543318950291,17730.668470951197
34.74921206096034,17723.142834415718
34.752031829385224,17715.822103494636
34.75266564081488,17714.705587545508
34.75305440099445,17693.595868571152
34.76532193177697,17678.27497578578
34.772086424339065,17657.225859828017
34.77645283503434,17652.276543396998
34.77837551744014,17650.85104186238
34.78002738400014,17646.80916969483
34.78046747237132,17630.51746358672
34.78931914723474,17623.59570658735
34.79274269105509,17613.366225395406
34.79543450933439,17607.429255741976
34.80002999907029,17593.303899548722
34.80174812417468,17592.706705613866
34.80706345059536,17577.89114161846
34.80867551599897,17572.820453137145
34.811039296236444,17565.30671703685
34.812059129531505,17564.212503393806
34.81714303520567,17554.042076507798
34.820160792600625,17546.75798057952
34.824350160090184,17536.218531535542
34.82644341826964,17531.097728280223
34.82667411711402,17530.264611801056
34.83197412703907,17517.251701087185
34.832098831620364,17514.918252876236
34.83369382379538,17512.963070738268
34.835498203290804,17507.96211622962
34.83565003497574,17507.71597895469
34.8419457106327,17491.33950385964
34.84524700950178,17483.904629930377
34.85021939650011,17469.514531815574
34.85300406026895,17458.339860684788
34.85517689606661,17458.115855340773
34.86107876808573,17444.278219944765
34.86336559622804,17433.341153755337
34.868284603066506,17426.096926399794
34.869481108437306,17404.626762864176
34.87673612272215,17404.130301438257
34.8791075131457,17393.85795468309
34.879938121466814,17393.722262306608
34.88072508309016,17384.958852995554
34.89078489400126,17364.12937202873
34.893779092781344,17354.910320117473
34.90374028161396,17336.81034406457
34.90554196571045,17329.844085108598
34.9074806397364,17324.607438800696
34.90859939114379,17321.93433477655
34.91151419608325,17314.28776797031
34.9127380284711,17313.981831121513
34.91695252846645,17301.26712731568
34.91810081001843,17298.497987713687
34.92472879658948,17283.28527353175
34.92970202765462,17267.33780175988
34.93304173553049,17254.136351039408
34.933338272333394,17251.175146013404
34.93850670557539,17247.51485016116
34.94175364276511,17235.981972854104
34.9441188299948,17233.630548992707
34.94415028706652,17229.85874563791
34.94642667953662,17223.33268967962
34.95075897682103,17211.84870449869
34.953953041477995,17208.32717742703
34.95895632557591,17195.841481486572
34.9628620940216,17186.820299923747
34.963081872266336,17185.875143542555
34.96797007921161,17164.628327405757
34.97092302937497,17156.284863570298
34.97149587949229,17143.115262906296
34.97190582267399,17140.314558809765
34.978582928861236,17136.46202572138
34.984610568162154,17124.492820443622
34.989160179849456,17116.649695278447
34.99321653946947,17105.704732456652
34.99623489989364,17097.987680581937
34.99903768209195,17094.418040294044
35.00271246673897,17069.356573019977
35.00967373762441,17066.984776838854
35.01301690193079,17057.88332411786
35.01337055231018,17049.40964853139
35.01906390235206,17042.46093694256
35.02014258105503,17038.565587272256
35.02380143988869,17026.322146249982
35.02691761680724,17022.595343576104
35.0281652355973,17014.308561876627
35.02938754651039,17014.287040277086
35.032410594017044,17008.819555572816
35.037748350611835,16991.53674000876
35.040409313096944,16988.208518245374
35.04279247737278,16977.709163405296
35.044972407878674,16967.690345099178
35.04818074892008,16963.63416266382
35.05145257545215,16958.91409776169
35.053174492631776,16952.009223897312
35.058709281188534,16939.690103701283
35.060043924375314,16935.111286149862
35.061215140594435,16934.2911628672
35.062350264858146,16931.60943145795
35.06539387278668,16923.63939493147
35.070212112567376,16911.079504930723
35.07021798816197,16911.04327635418
35.07567787399783,16891.95668481912
35.07805252973933,16884.359622432494
35.08213826389285,16879.62476017042
35.0846127227536,16872.538127928045
35.086652628435104,16867.465595044614
35.09439948710091,16848.537288321786
35.095469657779354,16827.441932702728
35.10060861065793,16822.85663749531
35.10520923889713,16819.267210169644
35.107022725747,16815.69744660388
35.10833098511235,16812.503067659025
35.1106962831303,16806.17660418271
35.11230706308094,16802.072571921366
35.11249343663684,16800.77237234252
35.11584337532927,16791.86679845141
35.116435573744575,16788.72273719251
35.11857446655227,16781.98960432602
35.120543481047164,16780.141156975296
35.12341039125269,16763.055389019373
35.1282160154267,16760.7162604664
35.131999997002026,16748.486399880876
35.13901489845648,16727.40952952482
35.142078596376656,16723.02247913741
35.14404686193846,16719.423303639855
35.14910459446124,16703.49446518262
35.149794936764486,16701.718937471298
35.15663448163917,16685.934125295043
35.16058126243605,16675.372343000912
35.16498510215579,16664.487517841928
35.1656306191412,16660.19717086878
35.166441122727505,16658.586664386174
35.16952247430218,16652.345361131032
35.170873269349684,16642.66042905267
35.1723690832351,16630.604379240172
35.17792838457608,16612.75180627821
35.18097646300913,16612.598025798623
35.18948482090754,16599.826373768163
35.191864951928544,16594.061637294308
35.19356851631993,16582.3395834517
35.19967292046833,16573.480422858083
35.200379533375305,16564.34910764467
35.20150494502087,16563.1574394728
35.20397203107935,16559.431893480036
35.208953092790466,16545.51336497782
35.21589866313802,16521.468900004224
35.21869782389805,16517.005005586743
35.22717347458255,16499.99376634835
35.230665981712946,16490.798251141663
35.23276071950198,16485.392704571957
35.23568349556551,16469.844613419056
35.23689756238685,16460.944680464356
35.24551305735418,16452.34193369513
35.24733064853503,16447.433638183007
35.24872414643176,16442.77617568603
35.24939095979472,16433.209586652545
35.250456039012015,16426.403156931785
35.25599779101844,16421.716776875317
35.25879213012502,16417.07358858999
35.26100955399332,16409.908044253218
35.263913579424134,16396.874172191663
35.26556873631983,16396.415411433238
35.268403940645385,16390.74003759866
35.268420529492005,16390.155611248843
35.26875528839402,16386.01565097129
35.27263914645897,16380.25265419695
35.274552472990386,16375.069735771742
35.276986595021434,16368.331529087389
35.279535141445564,16360.938953027724
35.28313548118259,16352.306799951015
35.28433606562083,16348.985503904902
35.29056591080491,16331.078334529797
35.29223835610754,16327.787410576617
35.292493472497696,16318.339141852106
35.30056660740988,16304.7596000755
35.30203409615158,16300.010565662828
35.30210681448766,16296.047848637189
35.30584406511556,16291.642634492346
35.30586620409286,16285.33528959953
35.30799455991396,16285.01901940322
35.30811948919288,16281.145573273623
35.30965717916797,16280.683372964766
35.31158817573471,16273.21363575309
35.312763866175004,16272.778483058202
35.31348949138986,16271.006572824524
35.32381250386835,16242.638290147948
35.32528843456863,16239.52173174094
35.3271977464616,16220.090725832993
35.329883086130565,16220.038440879562
35.33255197420134,16215.521258036733
35.33328753551444,16215.503623452865
35.33513305603318,16211.3157240667
35.34045705540682,16193.318815977196
35.34348569436784,16189.626271258076
35.34581608568348,16166.638200013751
35.35395609756834,16161.45779228058
35.35749611853973,16151.354558047384
35.36287578292121,16123.364011721873
35.364176175147335,16122.647253728786
35.370203826792384,16118.575489134293
35.373662465150204,16098.111635929918
35.37482304230291,16092.808791546251
35.381208649493,16087.001498991902
35.38330570005216,16079.823353800548
35.3842365140192,16073.48976113291
35.38907773105627,16066.544212721848
35.395261248456976,16047.48199049501
35.40385923168772,16024.664842894621
35.40519385543822,16011.39072528258
35.40681217155331,16003.948870821763
35.411877392051125,16002.796016292683
35.41215943131457,15997.976680679642
35.417412423652515,15990.471041848914
35.421934937743444,15976.258647073817
35.42555462105395,15967.076074391902
35.42917680842226,15955.69329206666
35.43025002778709,15951.326438752665
35.43429231240906,15944.365360109734
35.43442901842718,15939.577074303275
35.439753970092895,15929.20265778841
35.44073637486373,15926.966292350722
35.44091607960991,15917.52056302501
35.44843348855486,15902.150534952763
35.45422999611475,15890.03910462401
35.45484304302812,15888.249415083244
35.4555920105668,15867.426872560818
35.45709871779551,15866.161516996846
35.46373302286499,15860.877660648546
35.46726933080717,15853.278507946876
35.46843233096596,15845.825147905674
35.47669679752109,15827.58797297806
35.47978896728428,15818.107603251698
35.48268199781885,15810.553466341125
35.483526277209656,15808.486764985213
35.48501143903566,15800.530534545585
35.48941620593699,15792.745066233225
35.48970792361024,15792.271130781544
35.49412520899374,15778.55882907008
35.49421481831276,15765.449771835092
35.50116920330688,15746.751746018874
35.50374783751556,15743.36384014367
35.51000306563334,15736.701380912516
35.51246053474875,15729.849881781523
35.521231283252355,15701.824959115744
35.52359073964772,15699.128777089321
35.52402083392875,15697.916286412887
35.527863414822306,15687.301412159186
35.5452826720317,15636.057673510148
35.545880078911004,15633.373819126282
35.5472132714702,15630.495838340106
35.5496725012313,15626.622033601987
35.55386836928624,15613.95087372432
35.55868473381323,15601.668787425808
35.56252262578369,15590.760779031378
35.56282353056522,15580.22615050943
35.568252517659225,15571.214762185555
35.56952144636501,15548.917921733922
35.575115185143666,15547.067475109227
35.576629775685376,15542.999406061524
35.58361266368185,15530.906062767566
35.58639668138454,15508.667429516936
35.5942576351809,15497.822813936442
35.59639401521193,15495.450921599504
35.59859176077224,15488.286572253779
35.59969660100263,15482.220196043236
35.601387771901145,15475.831904323077
35.60278925934225,15471.391328682581
35.605679321269804,15458.970680077478
35.60826303280472,15449.549131970967
35.61888870621486,15432.398149019486
35.61950328527881,15426.081912643098
35.621452823418515,15422.743817018529
35.627086243517454,15410.24462093134
35.62755958320025,15395.43803514667
35.64065351571698,15352.759732127284
35.643358064492304,15331.884347076955
35.6466147278223,15331.459375565091
35.65750166673089,15323.86665985446
35.662398835371306,15309.729642497276
35.6662323406536,15298.260391014148
35.668038024786924,15294.090197779855
35.670750390409175,15286.847657780398
35.6727959383331,15276.494836385968
35.67688892903275,15268.274959509316
35.67692197558638,15266.478090636718
35.677262071309,15264.50376289306
35.68241213128575,15250.097138452458
35.68579386406455,15244.152094873087
35.686761248052484,15227.19093784306
35.69136685376551,15223.504310008107
35.6949679418609,15216.081012841149
35.69606967042456,15214.269994223758
35.70137610731485,15185.795941482653
35.70540140344319,15169.484227656634
35.71163498759829,15159.222290305031
35.718901544866696,15149.647084805581
35.719302298894256,15144.05129656158
35.721535184135504,15142.068173770585
35.72335077108926,15134.700956681714
35.729205274265205,15105.564703793909
35.73141006356412,15098.81578428264
35.739657780742725,15074.488124414554
35.74417736693027,15070.062140285687
35.74825253306687,15064.19666267706
35.748937806708454,15054.318502579676
35.75018613901891,15050.053077776216
35.751134698639866,15032.207822264867
35.751785356504094,15028.368805178357
35.7621296168768,15023.790088748105
35.76462819229113,15018.485970447202
35.76753122639535,15009.872560489732
35.76903691909156,15005.768769414684
35.771470784008194,14993.449549682451
35.773514342821436,14973.452573223232
35.78269763618785,14956.737745934002
35.789254779351424,14945.06340043436
35.79044998342885,14942.627313396957
35.79290916035273,14935.63258656957
35.79321607160659,14935.61261978696
35.79541053198393,14928.749215203965
35.7967383293897,14924.750729369061
35.798067237861844,14920.957506103176
35.802395303403664,14898.404352333855
35.80973003922335,14887.036821448799
35.81081142378142,14874.830986482322
35.811021731517954,14862.098316267842
35.819470473726746,14853.0967115034
35.82309937722117,14848.087895502915
35.82582738977555,14840.945155739319
35.82693168016548,14834.338865570911
35.82712692065415,14827.700220804038
35.840540578922116,14797.263476081644
35.849801290045335,14768.268564980426
35.85193322137927,14764.90166141248
35.85426524916399,14758.140174170116
35.85990424493498,14737.358107592287
35.86358196135109,14727.463759159175
35.86596877338181,14708.160301387445
35.869499035556366,14697.015948256188
35.875692429764975,14695.203405133907
35.87684679482692,14683.351823736237
35.8808788374158,14676.289330227159
35.88382961893671,14662.12438283294
35.8851610010924,14648.296252264498
35.88691279978436,14644.7618155808
35.89884573086158,14626.582135064302
35.904069790364815,14608.6876929904
35.90467116603554,14591.589796933642
35.90919858899918,14583.075912543361
35.91438731730725,14580.02100313355
35.916103473362504,14576.069561222934
35.91992501052844,14561.487260510881
35.924149292568934,14551.822496577835
35.92475073415198,14548.613109013339
35.926475375133684,14543.655354605455
35.92957484118646,14534.159517727938
35.9326852577586,14517.8278916755
35.93527919273568,14510.412730986262
35.93623308552411,14495.27320601011
35.94357242618121,14494.264734178378
35.94645609384402,14471.473735818
35.9481834779513,14467.558379315566
35.95704661933164,14454.327864411725
35.960342207238554,14443.046797548237
35.96440524739,14432.086349468262
35.96598689321605,14427.318294711531
35.96752018366161,14422.942857500348
35.969636129109624,14397.502010549295
35.97800642410118,14391.351470129559
35.97964730527906,14386.757558610268
35.984057298222844,14373.43953836908
35.98432632836271,14370.621977569903
35.98570908059499,14368.55918872003
35.98606533000521,14359.858455791966
35.99058683315348,14351.791165063456
35.99294746020487,14346.704697126563
35.99674540986697,14335.342555693987
36.0033746500367,14315.413750016605
36.00398975158601,14310.913052652657
36.00674262910395,14305.2750427567
36.00774122829134,14302.407519788097
36.00960280593536,14292.91328832344
36.01188600631363,14289.481254132133
36.01267389642665,14269.345580999054
36.018396202391486,14268.396334599638
36.02646007637787,14245.75484411508
36.027425646483366,14237.436487687955
36.03380309895873,14219.44187287244
36.036002685765354,14206.220902831923
36.04212645191542,14176.05438854308
36.04696631263366,14175.53361321342
36.05160846071537,14169.624108927881
36.053000868254685,14161.067144214903
36.062852753949656,14127.322838776685
36.063510889692736,14124.765581751006
36.06805184919065,14116.202059779791
36.06979688320441,14097.285879118683
36.074082131517265,14085.193663007454
36.07960355371371,14084.434561661641
36.08239128911422,14075.469118154
36.08326273401648,14072.805972156992
36.08641572238009,14063.59963020072
36.087226546305914,14060.915293495847
36.08824622271153,14054.041979092379
36.09049690769276,14050.634495895321
36.09297589669568,14042.025592608368
36.09492556781072,14037.464256332054
36.0989429600382,14016.927115884266
36.10105566268438,13998.157506164618
36.10419884726523,13984.056548354723
36.11047191147942,13975.997331996548
36.12059826689949,13958.32332606005
36.122258197510284,13948.31060358646
36.12543601303535,13922.916547905923
36.13349647235176,13918.298701713542
36.14018591975053,13886.25626713474
36.14390206191994,13866.951885217279
36.159901070171586,13832.460109746133
36.16296685227006,13826.245186867083
36.165316209595225,13819.00649020358
36.166531983631586,13816.3794891763
36.1703035201752,13797.130728770115
36.172031380999606,13794.897484700487
36.176720990001435,13784.291058701483
36.17680464644338,13778.46495576513
36.18133845334043,13763.48099781721
36.18379082029937,13758.407736238778
36.187580960909706,13750.84579802315
36.19281519331247,13726.959864440321
36.19991071947002,13709.274388549058
36.20163484740237,13705.91103008414
36.21021559831151,13680.261224453
36.217374280345815,13656.774752870426
36.21825866142928,13650.033167528116
36.21915261725912,13643.737954347362
36.22191356268335,13642.67923800176
36.222789729288266,13640.683085256516
36.225219330063354,13632.598032274023
36.23157448675312,13612.76987222884
36.231640617468344,13593.886084451133
36.232576971393364,13593.421040375317
36.24012804202003,13586.173448904681
36.24087102837118,13562.124824647808
36.24620083046763,13541.917733179134
36.256686799919905,13533.812045325007
