configuration_id,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
C07,1,31000001,25,8883.508822090462,-60.159156628295015,31.91793894795375,23628.607685590992,0.6074290828804586,False
C07,1,31000001,26,8999.578408280333,-64.07030635193215,31.838841518073437,23878.012555892758,0.6140566670610577,False
C07,1,31000001,27,9096.636226039052,-63.45959956485535,31.732491415482183,24054.910912712374,0.6234667173191485,False
C07,1,31000001,28,9224.297426168474,-67.76899475769386,31.588275863526828,24281.637645419185,0.6363416970579648,False
C07,1,31000001,29,9350.660658647415,-65.72397663187454,31.475423209928998,24526.33346028007,0.6463725336453582,False
C07,1,31000001,30,9423.430325390951,-66.96604087554736,31.402863599436508,24660.2247622538,0.652902083497705,False
C07,1,31000001,31,9508.659223900106,-67.33586816004626,31.31505052952251,24813.678672036844,0.6608505770014582,False
C07,1,31000001,32,9634.819312488768,-65.7529830271764,31.157509590190614,25016.414594051876,0.6752555141744835,False
C07,1,31000001,33,9703.743952255714,-71.93685355680752,31.0800339755908,25132.724310545113,0.6823503070669659,False
C07,1,31000001,34,9830.672412441525,-70.74669929215088,30.98132532434999,25380.605013913617,0.6913737547089296,False
C07,1,31000001,35,9910.901371965301,-69.16919914164998,30.897136554529837,25518.206089007417,0.6991435081000803,False
C07,1,31000001,36,9999.7058255289,-71.23500409609639,30.81122349758423,25675.264258372154,0.7070969197515068,False
C07,2,31000002,1,680.7710283172717,-3.5506696795598174,38.3844542820243,2177.585367747582,0.6902482572989093,False
C07,2,31000002,2,1468.1157561453178,-12.274834801645369,38.16338513189038,4669.022251664184,0.6175624368242936,False
C07,2,31000002,3,2577.3406908919223,-15.721949772207807,37.57092231158088,8069.422238998051,0.5233352417705293,False
C07,2,31000002,4,2753.457024532531,-17.04846296118869,37.46894831725233,8597.42824549873,0.5095912086962452,False
C07,2,31000002,5,3149.16601509955,-20.642041712217463,37.248195658011454,9775.062657499024,0.4798549341664912,False
C07,2,31000002,6,3196.8414005070385,-26.593350528210394,37.14223366200019,9894.819189832362,0.47879728233830704,False
C07,2,31000002,7,3437.8780799880983,-20.889113501915205,36.94510628230202,10584.397587563057,0.4643233701933256,False
C07,2,31000002,8,3682.0553621379718,-29.021930743588882,36.84964899658063,11306.870640063487,0.44694131518800895,False
C07,2,31000002,9,3818.1602063154246,-28.5284555469795,36.78933484497042,11705.631193489955,0.4378154610746074,False
C07,2,31000002,10,3912.441655957358,-31.672039769328435,36.62130120581292,11939.892027748656,0.437129408290185,False
C07,2,31000002,11,4072.1675469661163,-26.9918945542847,36.54915793044135,12402.857899440214,0.4273042767890523,False
C07,2,31000002,12,4327.577514196075,-31.23186333160737,36.38504811692305,13121.5930069782,0.4148834074473303,False
C07,2,31000002,13,4774.686902760244,-31.94835922944351,35.956667112593365,14306.818960784129,0.4054002975434868,True
C07,2,31000002,14,4859.552426124408,-30.551654762267944,35.780271756677436,14489.67553521271,0.41058424058436155,False
C07,2,31000002,15,5122.238603700122,-32.95067879743786,35.5813265338132,15188.00369519645,0.4061364957445147,False
C07,2,31000002,16,5174.303858315325,-30.015259991286314,35.27476689093981,15210.196868746958,0.4247407102458727,False
C07,2,31000002,17,5408.442530166555,-32.92536846335942,35.183555171190896,15857.353012527521,0.4172639115445517,False
C07,2,31000002,18,5639.204402062688,-45.507956892498186,35.04002987286683,16466.490892289894,0.4151078211189551,False
C07,2,31000002,19,5994.102075109682,-45.41840239454052,34.833309910313986,17399.534601362644,0.41313386624821896,False
C07,2,31000002,20,6167.537209192973,-42.73054385088243,34.689871884577975,17829.256302522655,0.4168535769206248,False
C07,2,31000002,21,6428.701023957551,-51.64692428170392,34.25976022451038,18353.81296965417,0.4429524675924173,False
C07,2,31000002,22,6603.069002827803,-51.486174820425035,34.171754542832936,18803.20443283502,0.44394983570082946,False
C07,2,31000002,23,6863.973096160806,-50.20766643629078,34.00946278646194,19453.336465096403,0.4493064127166321,False
C07,2,31000002,24,7122.414684571145,-51.55869946756812,33.754908969518006,20034.704943404773,0.4646124661026646,False
C07,2,31000002,25,7304.101779892792,-53.431742441915574,33.56566636118772,20430.586951003243,0.4771712037785122,False
C07,2,31000002,26,7566.774816287242,-54.559284143173514,33.30608501706073,21001.637111351418,0.49510770540041293,False
C07,2,31000002,27,7766.508060674161,-54.63840752171353,33.10097488179183,21423.2490196341,0.5102410491050854,False
C07,2,31000002,28,8033.259785327506,-59.043583702472205,32.81679499402298,21968.819959068485,0.5323287807068036,False
C07,2,31000002,29,8319.767161287313,-60.802466422949614,32.52728715730529,22551.621294759258,0.5555578484110038,False
C07,2,31000002,30,8601.588303584489,-57.535773947963385,32.18637760126535,23071.16409248315,0.5845748497510104,False
C07,2,31000002,31,8933.92385858844,-60.06716223578005,31.853920606285225,23715.041774506124,0.6130944060421054,False
C07,2,31000002,32,9173.577225997336,-67.86488487247141,31.63145836747322,24181.135508744603,0.6325427734667449,False
C07,2,31000002,33,9523.98506579122,-68.31389001946664,31.2979157105101,24840.073484774217,0.6624095414483553,False
C07,2,31000002,34,9620.038819218895,-69.85598407741851,31.191946249626383,25005.64448069959,0.6720718998276018,False
