algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
NSGA-III,DEAP,10,20270728,23,6326.443281599496,-43.86345381954321,11.999962057776921,4.38816925705341,34.46461776722289,18169.870793861824,0.42363367760771514,False
NSGA-III,DEAP,10,20270728,24,6478.4923458634385,-47.011827220239184,11.999809448478736,4.397807026392177,34.32494943925482,18531.160184530156,0.42936299903944075,False
NSGA-III,DEAP,10,20270728,25,6651.421616896978,-47.76633816470522,11.999992730862965,4.398287018207246,34.1540523207474,18931.0834925708,0.4376879305733848,False
NSGA-III,DEAP,10,20270728,26,6809.844127634561,-50.39558864326773,11.99985854411576,4.361481696745279,33.97276648918801,19279.10369799143,0.4482138096415166,False
NSGA-III,DEAP,10,20270728,27,6911.8294572420355,-49.89308599127342,11.999903933956709,4.399061265745345,33.890113543975815,19520.22375854411,0.4522435710753183,False
NSGA-III,DEAP,10,20270728,28,6984.428453848984,-50.4533908648811,11.99979201362502,4.362844496563856,33.81071632086384,19679.044093038134,0.4571164411770129,False
NSGA-III,DEAP,10,20270728,29,7113.769888031667,-50.4533908648811,11.99979201362502,4.362356660049899,33.67955758665876,19965.71855018346,0.4651498327883472,False
NSGA-III,DEAP,10,20270728,30,7283.320008883643,-51.21894794249043,11.999953630271696,4.399330044620339,33.50937750669123,20338.29330664331,0.4760394909733538,False
NSGA-III,DEAP,10,20270728,31,7349.323104257095,-50.97184430049093,11.999884316453846,4.399978203769919,33.43298493981522,20475.81738853862,0.4813662908236908,False
NSGA-III,DEAP,10,20270728,32,7494.242059160226,-55.37917620654602,11.999953630271696,4.399330044620339,33.27843329424569,20783.05287139117,0.492125319157254,False
NSGA-III,DEAP,10,20270728,33,7665.311354689478,-55.502249659022,11.999806357704674,4.399957835957381,33.1174055243589,21154.602050310365,0.5032901641206831,False
NSGA-III,DEAP,10,20270728,34,7900.278453058921,-56.359634063289654,11.999649285804631,4.399980999849168,32.87795528392516,21645.416809185717,0.5210484973773737,False
NSGA-III,DEAP,10,20270728,35,8131.246724838145,-56.24040632699662,11.999650950740861,4.3999677251828615,32.624585092368086,22106.545890126785,0.5409143356382589,False
NSGA-III,DEAP,10,20270728,36,8248.457107098115,-56.24040632699662,11.999650950740861,4.3999677251828615,32.48680320173966,22330.500229690613,0.5521026368603896,False
NSGA-III,DEAP,10,20270728,37,8289.320910671213,-56.24159406698409,11.99981723747509,4.399967549408454,32.43753927526223,22407.097717095832,0.5561539180251903,False
NSGA-III,DEAP,10,20270728,38,8422.241968945993,-56.45047280215535,11.999917021210623,4.399022690266131,32.27905263984914,22655.165988429526,0.5692868324892612,False
NSGA-III,DEAP,10,20270728,39,8491.574404012721,-60.026353901620965,11.998568289518186,4.399009192579886,32.26309999164096,22830.376173593453,0.5699699171828113,False
NSGA-III,DEAP,10,20270728,40,8714.38220751275,-64.22434972494622,11.999295935171867,4.295685491179763,31.99189457851736,23232.466408304605,0.5930203536769489,False
NSGA-III,DEAP,10,20270728,41,8796.19100623681,-63.449941581871315,11.999918448726415,4.399969417599788,31.945372560216036,23416.46656708804,0.5966394281600443,False
NSGA-III,DEAP,10,20270728,42,8947.56510049721,-65.6557604129129,11.999786410872481,4.399555262044783,31.773821206347897,23691.527811279717,0.6114425455070884,False
NSGA-III,DEAP,10,20270728,43,9175.006928972944,-63.50796362688814,11.999884146770336,4.399969417599788,31.54235058075619,24116.773761210985,0.6315373290244612,False
NSGA-III,DEAP,10,20270728,44,9360.327290832076,-64.22434972494622,11.999295935171867,4.2903247887498015,31.318117261894063,24428.985641998843,0.6514455238068096,False
NSGA-III,DEAP,10,20270728,45,9454.1790984905,-67.0946460592654,11.999996314222393,4.397379306023764,31.264347954539325,24631.562079978332,0.6560721644694716,False
NSGA-III,DEAP,10,20270728,46,9734.88375938365,-70.18673120702809,11.99998367885319,4.398855350698398,30.9692193943441,25123.4792435658,0.6825885892421291,False
NSGA-III,DEAP,10,20270728,47,9737.132995471145,-70.13676686873166,11.999850522605938,4.377973062450381,30.96299483529858,25124.233220782375,0.6831571139042851,False
NSGA-III,DEAP,10,20270728,48,9999.385319560439,-70.13676686873166,11.999851196021876,4.399949181710206,30.697632881481756,25579.788298362044,0.7072837853677159,False
MOPSO,PySwarm + Pareto repository,10,20280728,1,500.0,-3.060479546776591,11.993506443784804,4.058711098690125,38.423020264510086,1600.95917768792,0.7071241090169619,False
MOPSO,PySwarm + Pareto repository,10,20280728,2,536.7850259708904,-5.279932479843978,11.997660669140993,4.00126860655185,38.40236952213784,1717.8180767737074,0.7036836607047632,False
MOPSO,PySwarm + Pareto repository,10,20280728,3,655.3719755937354,-3.0452757716458763,11.94725184059516,4.073138527641914,38.32185332416259,2092.9223934558163,0.6926933329957429,False
MOPSO,PySwarm + Pareto repository,10,20280728,4,661.3933242165142,-5.349200795103457,11.899574373114312,4.38419473244609,38.30631242676029,2111.294942867613,0.6921741518950529,False
MOPSO,PySwarm + Pareto repository,10,20280728,5,900.9839051081813,-8.669384723937938,11.992384945368691,4.013994294044941,38.295846178942824,2875.328419977178,0.6696668437233801,False
MOPSO,PySwarm + Pareto repository,10,20280728,6,1239.8775359229228,-9.749707628680952,11.997047214941638,4.092944497945294,38.25380131380809,3952.502409387452,0.6379992998380525,False
MOPSO,PySwarm + Pareto repository,10,20280728,7,1317.3009582415339,-10.696659044976798,11.906133519516965,4.364716866472654,38.133684520874176,4186.128263385659,0.6314949484656329,False
MOPSO,PySwarm + Pareto repository,10,20280728,8,1588.2956472900298,-11.930573113250261,11.980106991270361,4.074087979361761,38.11478692662747,5044.795847745779,0.6062822462539735,False
MOPSO,PySwarm + Pareto repository,10,20280728,9,1617.2693292870167,-12.86137854083637,11.969130458793087,4.109549107367486,38.07998145549484,5132.132172315848,0.6038722178901281,False
MOPSO,PySwarm + Pareto repository,10,20280728,10,1739.5716503812966,-13.546452082438478,11.970215197514595,4.029675686794512,38.032287300963134,5513.324065659339,0.5929030556895791,False
MOPSO,PySwarm + Pareto repository,10,20280728,11,1814.3879123890777,-11.170711275553657,12.0,4.083481232023319,37.99451634658725,5744.732599693093,0.5863195499112868,False
MOPSO,PySwarm + Pareto repository,10,20280728,12,1877.7233402953427,-13.212315569338372,11.9784789769324,4.006030993776504,37.98507537577068,5943.788551330207,0.580524571576308,False
MOPSO,PySwarm + Pareto repository,10,20280728,13,1924.5610675251567,-13.496902389314712,11.973975233726097,4.019835352581259,37.95825410929468,6087.748170831279,0.5764703189745761,False
MOPSO,PySwarm + Pareto repository,10,20280728,14,1995.5948952183583,-13.372898518304908,11.952529480243214,4.140634451688925,37.89519590133548,6301.954957833728,0.570641138122682,False
MOPSO,PySwarm + Pareto repository,10,20280728,15,2048.7370045394687,-16.676449048917775,11.981408488452399,4.102560879319769,37.870672434232425,6465.587333567064,0.5660340542416118,False
MOPSO,PySwarm + Pareto repository,10,20280728,16,2170.5101844436285,-15.152362615295402,11.997914699889952,4.3157070549677465,37.86264812006358,6848.438612883616,0.5548617925069618,False
MOPSO,PySwarm + Pareto repository,10,20280728,17,2206.195669439305,-16.004167053981433,11.948080748690593,4.104064809626235,37.794117380283986,6948.434841221943,0.5525545703360989,False
MOPSO,PySwarm + Pareto repository,10,20280728,18,2286.945489380726,-15.728797086779409,11.945343763419379,4.229746732241948,37.743906630656596,7193.188085048949,0.5458903670215031,False
MOPSO,PySwarm + Pareto repository,10,20280728,19,2452.8110580923385,-17.74356110051403,12.0,4.185432843075397,37.70686881945522,7707.318733866413,0.5312484102453188,False
MOPSO,PySwarm + Pareto repository,10,20280728,20,2467.8346116180437,-17.911084234918206,11.997039713377536,4.201649932837351,37.69576419769533,7752.2426332054,0.5300625323143426,False
MOPSO,PySwarm + Pareto repository,10,20280728,21,2598.165149444174,-18.601882188772564,11.967440950368083,4.114996665929325,37.58629977005803,8137.951179927196,0.5201807063183226,False
MOPSO,PySwarm + Pareto repository,10,20280728,22,2617.5401395735907,-17.45319202278472,11.973651234536273,4.203369685992923,37.561337281769866,8193.192335924552,0.5189160575765884,False
MOPSO,PySwarm + Pareto repository,10,20280728,23,2707.5589416309786,-19.68636741717023,12.0,4.143324991904795,37.54963162247037,8472.320071197417,0.5109534490576485,False
MOPSO,PySwarm + Pareto repository,10,20280728,24,2724.8373515161416,-19.252459003211584,11.986475722672907,4.224148124012829,37.527419702036674,8521.34290917769,0.5098523836674868,False
MOPSO,PySwarm + Pareto repository,10,20280728,25,2793.1073964680772,-20.09858119781066,11.9920104751062,4.184574286522453,37.48912578827694,8725.929543863203,0.5044888173635574,False
MOPSO,PySwarm + Pareto repository,10,20280728,26,2819.480173240983,-20.185243963081206,12.0,4.199691227452808,37.47968402527903,8806.102167384253,0.5023091478852575,False
MOPSO,PySwarm + Pareto repository,10,20280728,27,2892.2594586543823,-20.647256811983723,12.0,4.228313546453482,37.43272676218983,9022.096503430716,0.49681144014203443,False
MOPSO,PySwarm + Pareto repository,10,20280728,28,2911.0362592282436,-19.496507832362227,11.988634113705043,3.8676600919349253,37.36915694384188,9065.247570026218,0.4966672460685135,False
MOPSO,PySwarm + Pareto repository,10,20280728,29,2957.9070943803335,-20.79662596456417,11.950380367773407,4.283709929640009,37.34302691308558,9204.767019320965,0.4931114859950186,False
MOPSO,PySwarm + Pareto repository,10,20280728,30,3010.329792276756,-23.90316019080042,12.0,4.213518620530124,37.30752929716236,9358.99724329048,0.4893314336947728,False
MOPSO,PySwarm + Pareto repository,10,20280728,31,3081.2609789214325,-21.600826431456582,11.997586287000507,4.17108218501231,37.29567161131936,9576.474801552182,0.48329673038114135,False
MOPSO,PySwarm + Pareto repository,10,20280728,32,3131.4101269570488,-23.114471831305266,12.0,4.1192693068745125,37.26194338158799,9723.535571267066,0.4797424306750202,False
MOPSO,PySwarm + Pareto repository,10,20280728,33,3197.9116916065855,-23.868527667110328,11.989852626906446,4.146482402117487,37.203565643062156,9914.476461616794,0.475490511188277,False
MOPSO,PySwarm + Pareto repository,10,20280728,34,3218.218111753397,-23.9972974479804,11.995527215314869,3.636876638127167,37.162895473617894,9966.525274866288,0.4748956138156848,False
MOPSO,PySwarm + Pareto repository,10,20280728,35,3262.379859268654,-25.1360966585369,11.978495123585985,4.226945810797903,37.13328044472592,10095.238852620701,0.4718916649557553,False
MOPSO,PySwarm + Pareto repository,10,20280728,36,3315.378551321216,-22.50344430584336,11.980223924074474,4.244701849256569,37.10158446212479,10250.483112146752,0.4682088205844552,False
MOPSO,PySwarm + Pareto repository,10,20280728,37,3359.945813660053,-22.995390752024534,11.99455657415695,4.236427053310921,37.085849081704545,10383.870280675143,0.4647917611887233,False
MOPSO,PySwarm + Pareto repository,10,20280728,38,3385.13803742615,-25.507022953798526,11.989844721891211,4.3346968274123805,37.07272280402753,10458.02367623912,0.46300503824606415,False
MOPSO,PySwarm + Pareto repository,10,20280728,39,3435.206174524228,-24.163991201762727,11.971656398953257,4.0581476473251765,37.009972244434366,10594.740431087599,0.46071156045159334,False
MOPSO,PySwarm + Pareto repository,10,20280728,40,3470.6922681830906,-25.7267482067776,11.979569649469573,4.016295637013065,36.98701196615665,10697.54470451128,0.45840597476042105,False
MOPSO,PySwarm + Pareto repository,10,20280728,41,3533.7720619015254,-24.112834637604152,12.0,4.1331463154579415,36.951248859235086,10881.440905927964,0.4541821264141564,False
MOPSO,PySwarm + Pareto repository,10,20280728,42,3563.6640708307204,-26.55231827983674,11.978320802671758,4.241142485843714,36.927159393503715,10966.332597372359,0.45245938599181357,False
MOPSO,PySwarm + Pareto repository,10,20280728,43,3586.0483916753533,-27.785675418740297,11.987092010153873,4.130693666666345,36.883744781802804,11022.241137812345,0.4521178532506037,False
MOPSO,PySwarm + Pareto repository,10,20280728,44,3620.310384193753,-26.000603348343446,11.981315185863473,4.063299056764816,36.88095457101416,11126.708567701718,0.4492744002155944,False
MOPSO,PySwarm + Pareto repository,10,20280728,45,3662.6720751286402,-25.642933646038728,11.98601067659623,4.076967768849184,36.847612396566944,11246.726746672472,0.4468982375656376,False
MOPSO,PySwarm + Pareto repository,10,20280728,46,3715.0027765886402,-27.565440045296356,11.999916810887095,4.2355401861860145,36.82972115795779,11401.87636356655,0.4431123194196145,False
MOPSO,PySwarm + Pareto repository,10,20280728,47,3728.239018168672,-26.043962914497726,11.96670131813273,4.194535825090326,36.78612513194127,11428.955587011553,0.4436963309552811,False
MOPSO,PySwarm + Pareto repository,10,20280728,48,3781.2383761352107,-26.25779485995338,11.98221878501305,4.156476058962674,36.752562968135635,11580.850126370024,0.4405475263962236,False
MOPSO,PySwarm + Pareto repository,10,20280728,49,3828.8219314526536,-27.41568354803475,11.981914722675896,4.2890093872634365,36.732249218964895,11720.10345009645,0.4373591200088138,False
MOPSO,PySwarm + Pareto repository,10,20280728,50,3839.9457947337983,-27.131157877737635,11.988036734317266,4.2416838928108,36.72310156323826,11751.226618111576,0.43680034542107016,False
MOPSO,PySwarm + Pareto repository,10,20280728,51,3855.9912810295623,-30.013308049327804,11.99937264083751,4.175130503775469,36.675082300324306,11784.899798424345,0.43746799662267793,False
MOPSO,PySwarm + Pareto repository,10,20280728,52,3880.140792914615,-28.224613400344182,11.95691617537971,4.240078242226419,36.665558521079554,11855.627442719904,0.4358514309247955,False
MOPSO,PySwarm + Pareto repository,10,20280728,53,3930.18983833466,-27.246506702418742,12.0,3.9984151556327774,36.634706205238835,11998.445838183785,0.4330072077396343,False
MOPSO,PySwarm + Pareto repository,10,20280728,54,3954.8896346167026,-28.412322753668505,11.9437533682014,4.142788791811846,36.58683325094206,12058.073965633374,0.4330691553136716,False
MOPSO,PySwarm + Pareto repository,10,20280728,55,3975.9646580724543,-26.90710698130181,11.961513698662491,4.396174541741444,36.57699366798132,12119.069510202806,0.43176650910825104,False
MOPSO,PySwarm + Pareto repository,10,20280728,56,4021.9012515519676,-27.551423532085806,11.993557947975116,3.981156551268283,36.54446430971034,12248.185562043353,0.42945626327469405,False
MOPSO,PySwarm + Pareto repository,10,20280728,57,4097.548407324728,-30.89534499151152,11.99598249857156,4.266480446036545,36.508292768556935,12466.208073995445,0.4249379434264468,False
MOPSO,PySwarm + Pareto repository,10,20280728,58,4125.917843510961,-31.21274339672877,11.996098377020038,4.145526388252973,36.472450933727,12540.194675336854,0.42432777426980195,False
MOPSO,PySwarm + Pareto repository,10,20280728,59,4152.383077850055,-30.013935038435676,11.965421080255341,4.213893293608134,36.44790972579631,12612.14029736692,0.4233634886365004,False
MOPSO,PySwarm + Pareto repository,10,20280728,60,4201.509149699623,-28.80899734377131,11.960662705360235,4.318137375026518,36.392986177290574,12742.122034064852,0.422100005126313,False
MOPSO,PySwarm + Pareto repository,10,20280728,61,4230.633099550098,-31.24856205613345,11.982268224785656,4.032240606883475,36.37615245047778,12824.512882605977,0.42060838947220186,False
MOPSO,PySwarm + Pareto repository,10,20280728,62,4259.762525177415,-30.205935768465693,11.979972841247799,4.101533872196932,36.358601259219604,12906.583925991004,0.41916929278931325,False
MOPSO,PySwarm + Pareto repository,10,20280728,63,4282.515266793793,-29.03277575190681,11.99358027914716,4.049231820851258,36.32073297281966,12962.00778810341,0.4192966250836376,False
MOPSO,PySwarm + Pareto repository,10,20280728,64,4328.909324460226,-32.939781252938886,11.982104007622777,4.181718613488382,36.28424717240159,13089.267992969071,0.41752961515672565,False
MOPSO,PySwarm + Pareto repository,10,20280728,65,4379.3713708486575,-31.862300218743968,11.975534637975427,4.28582081479261,36.268919299572,13236.255569347164,0.4143783023813271,False
MOPSO,PySwarm + Pareto repository,10,20280728,66,4411.999185342946,-32.67383857856689,11.962898621487913,4.276204372645336,36.223372532092796,13318.124175163952,0.4142745024308935,False
MOPSO,PySwarm + Pareto repository,10,20280728,67,4423.926067269599,-30.593298518842673,11.930795617135129,4.155362359572274,36.16905382998659,13334.101672246246,0.41631088038651937,False
MOPSO,PySwarm + Pareto repository,10,20280728,68,4492.932764478464,-32.132819629194415,11.969880153489289,4.184612031531688,36.157446709746154,13537.748083508544,0.41164798508682093,False
MOPSO,PySwarm + Pareto repository,10,20280728,69,4514.334169632148,-30.352911021400146,11.98753572890768,4.144652436185032,36.113500452787356,13585.700756587,0.41248060903242284,False
MOPSO,PySwarm + Pareto repository,10,20280728,70,4544.2583026763095,-33.33377016199509,11.930573088510645,4.257921696834261,36.082856622208894,13664.151732479304,0.4119533538946573,False
MOPSO,PySwarm + Pareto repository,10,20280728,71,4600.607280236731,-32.99575608431992,11.983404016897254,4.098984451932983,36.06628889316056,13827.235937749634,0.40865915131493524,False
MOPSO,PySwarm + Pareto repository,10,20280728,72,4617.046352560994,-33.72578057637334,11.980591984142322,4.117965067896515,36.0492405901209,13870.084564934286,0.4084179466966147,False
MOPSO,PySwarm + Pareto repository,10,20280728,73,4662.205547354359,-33.115674038823116,11.983707989172771,4.127063971028204,36.01312352670074,13991.715356978493,0.40717511996976163,False
MOPSO,PySwarm + Pareto repository,10,20280728,74,4684.536913404116,-33.92033740150792,11.991100344292175,3.9711141243641768,35.98446328951119,14047.54554906254,0.40722931984906086,False
MOPSO,PySwarm + Pareto repository,10,20280728,75,4732.7229248086205,-34.72997929876104,11.978040476271369,4.210750387829409,35.95120127754585,14178.922871720848,0.40569299844701184,False
MOPSO,PySwarm + Pareto repository,10,20280728,76,4743.326795615671,-32.38585671911217,11.986746340561789,4.175228223029036,35.92577857047919,14200.642345559098,0.406469007050899,False
MOPSO,PySwarm + Pareto repository,10,20280728,77,4786.2317809426595,-34.4787577280634,11.945444705691628,4.375243979152746,35.89495774782364,14316.798962352286,0.40525307224273655,False
MOPSO,PySwarm + Pareto repository,10,20280728,78,4808.901233285029,-35.85559945933568,11.981957087888532,4.225908409901616,35.87867462920043,14378.083556082851,0.4046308182051632,False
MOPSO,PySwarm + Pareto repository,10,20280728,79,4843.896913861964,-32.850701231955526,12.0,4.068198368933343,35.82804627051662,14462.280229954926,0.4053096157310807,False
MOPSO,PySwarm + Pareto repository,10,20280728,80,4875.676965234402,-35.71488889845125,11.979199229004667,4.08441342912815,35.81049581001713,14550.034127876967,0.40416929070163876,False
MOPSO,PySwarm + Pareto repository,10,20280728,81,4918.395720883108,-35.09224751264124,11.98121496557848,4.2320968560873915,35.79128512745116,14669.641967980251,0.40238819540579673,False
MOPSO,PySwarm + Pareto repository,10,20280728,82,4950.739995343998,-34.260309155910875,11.97800836576005,4.297966734790721,35.75288265475995,14750.268842313399,0.4026173496535954,False
MOPSO,PySwarm + Pareto repository,10,20280728,83,5006.330463995399,-36.05199672008288,11.997793053852828,4.141506687022406,35.71546526587384,14900.285149692812,0.40122722502916575,False
MOPSO,PySwarm + Pareto repository,10,20280728,84,5022.207676376995,-34.75987006454473,11.993310188564779,4.196361309074,35.68962143917002,14936.724229899051,0.4018552020051684,False
MOPSO,PySwarm + Pareto repository,10,20280728,85,5069.314921709066,-35.90021676010434,11.968929537125483,4.259011759701429,35.64399863226291,15057.554511325658,0.401713703736615,False
MOPSO,PySwarm + Pareto repository,10,20280728,86,5108.753978937381,-38.117601296607305,11.977457701017396,4.128100329824332,35.58786336744978,15150.803215028245,0.4028886389447565,False
MOPSO,PySwarm + Pareto repository,10,20280728,87,5154.174059884087,-36.64043583616787,11.963284312841525,4.169565462073712,35.552155176131315,15270.166331815813,0.4023381658190965,False
MOPSO,PySwarm + Pareto repository,10,20280728,88,5225.994097596911,-36.868118764155284,11.986591882416912,4.237749898273708,35.50952550048319,15464.380889499349,0.40061824338447044,False
MOPSO,PySwarm + Pareto repository,10,20280728,89,5268.8547904113275,-38.148079569182784,11.983495695012763,4.177717544007757,35.46277344585163,15570.683645953912,0.401171154939148,False
MOPSO,PySwarm + Pareto repository,10,20280728,90,5321.662148756985,-38.30609097823839,11.978211761575118,4.330302321444607,35.42636640516353,15710.59609719623,0.40042336142623713,True
MOPSO,PySwarm + Pareto repository,10,20280728,91,5336.412403235962,-39.123959809995995,11.975641502703319,4.198026025600341,35.39119096244247,15738.499201439208,0.4020440245416075,False
MOPSO,PySwarm + Pareto repository,10,20280728,92,5370.505086622405,-39.23564438803834,11.959886325335432,4.219604745729132,35.350104755824404,15820.659783649155,0.4029178789130914,False
MOPSO,PySwarm + Pareto repository,10,20280728,93,5413.1441363377335,-37.90119758722419,11.984413519117314,4.2073238757504035,35.324756714782005,15934.833306514933,0.4021544301048435,False
MOPSO,PySwarm + Pareto repository,10,20280728,94,5469.086826099055,-38.11442420327248,11.949439158486769,4.373529500110859,35.25966085436531,16069.845555944154,0.40360602776751436,False
MOPSO,PySwarm + Pareto repository,10,20280728,95,5528.33273437409,-40.39510469761362,11.993938840565756,4.18833054543918,35.22342566556267,16227.234760310215,0.4028022529041728,False
MOPSO,PySwarm + Pareto repository,10,20280728,96,5557.4369547776905,-40.86228630110912,11.99338916438567,4.201293778640339,35.19363427435339,16298.86697410186,0.4033548245272118,False
MOPSO,PySwarm + Pareto repository,10,20280728,97,5604.78257803692,-38.84935759517177,11.985019677992213,4.229746334830217,35.13862235745334,16412.02820043943,0.4048266195950872,False
MOPSO,PySwarm + Pareto repository,10,20280728,98,5639.647860676055,-40.37159093826088,11.974774280477567,4.200845936194818,35.106307011280386,16498.93410270035,0.40533220065464354,False
MOPSO,PySwarm + Pareto repository,10,20280728,99,5648.201847283978,-38.858874587491925,11.971840698985167,4.124968658342213,35.06719712454747,16505.550631495033,0.4078946751735498,False
MOPSO,PySwarm + Pareto repository,10,20280728,100,5689.779130843849,-41.93866778166738,11.983238005015462,4.203027111455478,35.05654428574652,16621.999506378645,0.4063894025721828,False
MOPSO,PySwarm + Pareto repository,10,20280728,101,5714.725759335391,-40.69409047137489,12.0,3.9530422933482496,35.02024370723433,16677.59073432793,0.40785947032736886,False
MOPSO,PySwarm + Pareto repository,10,20280728,102,5764.550894518682,-41.57115448474451,11.971831502284674,4.127645638803051,34.97357122006689,16800.577605095787,0.40882720977008824,False
MOPSO,PySwarm + Pareto repository,10,20280728,103,5804.834210820623,-41.83891032376037,11.992801550284774,4.207410726945247,34.96133312185772,16912.06188013799,0.4076238609022164,False
MOPSO,PySwarm + Pareto repository,10,20280728,104,5821.026819230978,-40.15518667432799,11.979482178347252,4.090350206663228,34.903005162160994,16930.944093391372,0.4114452965020849,False
MOPSO,PySwarm + Pareto repository,10,20280728,105,5845.939866741284,-41.25133715109203,11.959218117764173,4.183649825914104,34.889082904958144,16996.62338901139,0.4112496588589953,False
MOPSO,PySwarm + Pareto repository,10,20280728,106,5932.837778486853,-42.7524023168491,11.991266591855469,4.353701709042403,34.85377148934745,17231.814351229044,0.40959235905622,False
MOPSO,PySwarm + Pareto repository,10,20280728,107,5953.712531254378,-41.72485752732452,11.951780885375,4.357401595163427,34.79720768659646,17264.380954695876,0.4131657333290546,False
MOPSO,PySwarm + Pareto repository,10,20280728,108,5977.959255565792,-39.97118822735278,11.984425652805971,4.271557150593078,34.74006786291612,17306.225851675263,0.4166572174076874,False
MOPSO,PySwarm + Pareto repository,10,20280728,109,6032.844993840622,-42.86467907782813,11.976133282167748,4.142270807412061,34.715703277490086,17452.871393771875,0.41595784271303804,False
MOPSO,PySwarm + Pareto repository,10,20280728,110,6076.606666010338,-44.45627512778512,11.965854810646416,4.31781533201322,34.68376051070469,17563.29752680452,0.4164906457689831,False
MOPSO,PySwarm + Pareto repository,10,20280728,111,6114.205810371957,-45.96127279726099,11.992235181021723,4.203431687795945,34.6277909788246,17643.45340025625,0.41938913350580265,False
MOPSO,PySwarm + Pareto repository,10,20280728,112,6133.7241480881,-46.18854827801579,11.978743213236168,4.234778545590851,34.59996798107875,17685.554927384816,0.4208138618487013,False
MOPSO,PySwarm + Pareto repository,10,20280728,113,6174.485774934461,-42.84028393150386,11.965548284473295,4.16472036253303,34.559123614684,17782.068096088995,0.42237281608695315,False
MOPSO,PySwarm + Pareto repository,10,20280728,114,6203.126848253899,-45.10408675281876,11.98267049984284,4.152238707234993,34.55178590175053,17860.75923185577,0.42167824313639984,False
MOPSO,PySwarm + Pareto repository,10,20280728,115,6241.99237164432,-45.86755196941469,11.99196362363005,4.011448942796029,34.49366515665746,17942.432898159106,0.42487852216654637,False
MOPSO,PySwarm + Pareto repository,10,20280728,116,6269.974326731787,-43.142834419819124,11.966331243981882,4.140079499753286,34.45414628332583,18002.217720492863,0.42702072431626026,False
MOPSO,PySwarm + Pareto repository,10,20280728,117,6296.521336041158,-45.308508506029625,11.967182296194366,4.1221249288269535,34.445028068134434,18073.654512628753,0.42663429178036827,False
MOPSO,PySwarm + Pareto repository,10,20280728,118,6349.9529343850345,-45.024602893902426,11.981653714999249,4.131783439625647,34.40315984026709,18204.870481651782,0.42793102201765054,False
MOPSO,PySwarm + Pareto repository,10,20280728,119,6375.963207707361,-44.392984107269186,11.979840386873894,4.122599717899978,34.36575169084785,18259.564032171085,0.4300676702365905,False
MOPSO,PySwarm + Pareto repository,10,20280728,120,6397.384495344974,-47.437711424084,11.972532382690535,4.2315539754994145,34.34832990936167,18311.622766928696,0.4306796705600321,False
MOPSO,PySwarm + Pareto repository,10,20280728,121,6441.55676702416,-44.56560598519914,11.980116107983115,4.153971353505122,34.30001092989934,18412.122292874647,0.4330620062982239,False
MOPSO,PySwarm + Pareto repository,10,20280728,122,6520.1100420524135,-47.92439895968502,11.995337217164678,4.053469507798821,34.22218918705993,18594.369948297248,0.43672386427139037,False
MOPSO,PySwarm + Pareto repository,10,20280728,123,6588.148132066027,-46.125994727632204,11.995805000244317,4.285703311974522,34.19243019433794,18772.066259635452,0.4366903841316222,False
MOPSO,PySwarm + Pareto repository,10,20280728,124,6621.171635963018,-46.2689044634884,11.94922542130195,4.348689394862895,34.132041027392944,18832.841827341686,0.44078823470397915,False
MOPSO,PySwarm + Pareto repository,10,20280728,125,6660.842260611707,-44.53057600976791,11.991941962184276,4.352793706621638,34.07433239766494,18913.64610304144,0.4444428014778701,False
MOPSO,PySwarm + Pareto repository,10,20280728,126,6690.086986543318,-49.2417714304179,11.96832541681752,4.262704199376886,34.060953752870645,18989.228620944476,0.44456088184222176,False
MOPSO,PySwarm + Pareto repository,10,20280728,127,6722.901571219621,-48.594641322867844,11.97732662190119,4.109982180561372,34.02050205965816,19059.707229213018,0.4469915197427135,False
MOPSO,PySwarm + Pareto repository,10,20280728,128,6774.279266522417,-49.69158071054089,11.962090644540309,4.380094102836097,33.99081713453857,19188.60731388829,0.44782949917774745,False
MOPSO,PySwarm + Pareto repository,10,20280728,129,6827.814802553464,-49.061590028427716,11.976207336976358,4.189798718354617,33.92703844433665,19303.961274753518,0.45172047419052413,False
MOPSO,PySwarm + Pareto repository,10,20280728,130,6856.616944347886,-48.59509812402564,11.995530017800453,4.16770862324283,33.90774254811964,19374.366841668576,0.4524863409152818,False
MOPSO,PySwarm + Pareto repository,10,20280728,131,6879.799973303758,-48.139517136531,11.95496400405115,4.23826460255394,33.85990271650955,19412.44648375919,0.4560404593939238,False
MOPSO,PySwarm + Pareto repository,10,20280728,132,6934.190540723175,-48.767286635333306,11.971873244751272,4.206186713634214,33.814771178845646,19539.83887042251,0.45835367345334754,False
MOPSO,PySwarm + Pareto repository,10,20280728,133,6969.644511152781,-48.481145893514864,11.954730543622212,4.172184309835651,33.75399266540658,19604.44414249518,0.46274927312289,False
MOPSO,PySwarm + Pareto repository,10,20280728,134,7038.2001169585055,-50.44923150149535,11.991417224739177,4.213017590999909,33.72784745730238,19781.944993228688,0.4630013176720386,False
MOPSO,PySwarm + Pareto repository,10,20280728,135,7078.685716343851,-49.63221550320725,11.958691994302809,4.2852945514493594,33.66896363355535,19861.0009964124,0.46716124187949387,False
