configuration_id,run,seed,generation,evaluations,hypervolume
C16,3,31000003,2,108,0.8086141812065794
C16,3,31000003,3,144,0.811024312619502
C16,3,31000003,4,180,0.8251644142299276
C16,3,31000003,5,216,0.8352145065346357
C16,3,31000003,6,252,0.8402885332660297
C16,3,31000003,7,288,0.8406200236294631
C16,3,31000003,8,324,0.841201455691937
C16,3,31000003,9,360,0.8414399921808634
C16,3,31000003,10,396,0.8413317719963915
C16,3,31000003,11,432,0.8463604741393644
C16,3,31000003,12,468,0.846580111629992
C16,3,31000003,13,504,0.847476505616501
C16,4,31000004,0,36,0.7833509537974157
C16,4,31000004,1,72,0.7872953353164744
C16,4,31000004,2,108,0.8148746779089404
C16,4,31000004,3,144,0.816836699198048
C16,4,31000004,4,180,0.8382014369702284
C16,4,31000004,5,216,0.8398493598258902
C16,4,31000004,6,252,0.8415463302556703
C16,4,31000004,7,288,0.8421204370740588
C16,4,31000004,8,324,0.8424408558932068
C16,4,31000004,9,360,0.8426542374627861
C16,4,31000004,10,396,0.8428652263589264
C16,4,31000004,11,432,0.8431102812880837
C16,4,31000004,12,468,0.8436449053135552
C16,4,31000004,13,504,0.84365930077278
C16,5,31000005,0,36,0.7460570429613255
C16,5,31000005,1,72,0.7746674239836454
C16,5,31000005,2,108,0.8144084993389441
C16,5,31000005,3,144,0.8221251373160299
C16,5,31000005,4,180,0.8238333077619558
C16,5,31000005,5,216,0.830429070767738
C16,5,31000005,6,252,0.8343234268672134
C16,5,31000005,7,288,0.8344740685916046
C16,5,31000005,8,324,0.83537227196176
C16,5,31000005,9,360,0.835546339821655
C16,5,31000005,10,396,0.8357907348306416
C16,5,31000005,11,432,0.8359339764692375
C16,5,31000005,12,468,0.8378166798221427
C16,5,31000005,13,504,0.8453973652998752
C16,6,31000006,0,36,0.7294726171725743
C16,6,31000006,1,72,0.7373848933604262
C16,6,31000006,2,108,0.7399319283157401
C16,6,31000006,3,144,0.7954485722352465
C16,6,31000006,4,180,0.8012215701288519
C16,6,31000006,5,216,0.801993448459032
C16,6,31000006,6,252,0.8236260346531015
C16,6,31000006,7,288,0.8407380607506018
C16,6,31000006,8,324,0.840834746858275
C16,6,31000006,9,360,0.8427838833004762
C16,6,31000006,10,396,0.8429360127330108
C16,6,31000006,11,432,0.8437172589482764
C16,6,31000006,12,468,0.8438182470812553
C16,6,31000006,13,504,0.8444373744776815
C16,7,31000007,0,36,0.7886499344598019
C16,7,31000007,1,72,0.7931811893748254
C16,7,31000007,2,108,0.79513296450264
C16,7,31000007,3,144,0.821079960832006
C16,7,31000007,4,180,0.823586176268627
C16,7,31000007,5,216,0.8264231492354791
C16,7,31000007,6,252,0.836098992549302
C16,7,31000007,7,288,0.8369052271159685
C16,7,31000007,8,324,0.8381035243760504
C16,7,31000007,9,360,0.8380633571943833
C16,7,31000007,10,396,0.8383068835931092
C16,7,31000007,11,432,0.8436336100938829
C16,7,31000007,12,468,0.8438905852606766
C16,7,31000007,13,504,0.8469369661939251
C17,1,31000001,0,12,0.7759312311629838
C17,1,31000001,1,24,0.791981531448849
C17,1,31000001,2,36,0.7957396020831485
C17,1,31000001,3,48,0.80476995245653
C17,1,31000001,4,60,0.8094382892637301
C17,1,31000001,5,72,0.8146855565996957
C17,1,31000001,6,84,0.8144609027806281
C17,1,31000001,7,96,0.814835504212149
C17,1,31000001,8,108,0.8153084132338584
C17,1,31000001,9,120,0.8178994637228024
C17,1,31000001,10,132,0.8205184792076526
C17,1,31000001,11,144,0.8199815728960272
C17,1,31000001,12,156,0.8307437593847418
C17,1,31000001,13,168,0.8304073542782555
C17,1,31000001,14,180,0.8302678070092231
C17,1,31000001,15,192,0.8305292818078178
C17,1,31000001,16,204,0.833397924674298
C17,1,31000001,17,216,0.8377901512913969
C17,1,31000001,18,228,0.8365236632479981
C17,1,31000001,19,240,0.8364059839286822
C17,1,31000001,20,252,0.8364107375025199
C17,1,31000001,21,264,0.8367190815687372
C17,1,31000001,22,276,0.8371848707863068
C17,1,31000001,23,288,0.8375174792604225
C17,1,31000001,24,300,0.8375132336768957
C17,1,31000001,25,312,0.8375949695450989
C17,1,31000001,26,324,0.8376159198201967
C17,1,31000001,27,336,0.8376397188849627
C17,1,31000001,28,348,0.8378426985281845
C17,1,31000001,29,360,0.838052842614206
C17,1,31000001,30,372,0.8391330138932178
C17,1,31000001,31,384,0.8383176140863998
C17,1,31000001,32,396,0.8383177490908352
C17,1,31000001,33,408,0.8384270940204734
C17,1,31000001,34,420,0.8384948636048666
C17,1,31000001,35,432,0.8363922669700782
C17,1,31000001,36,444,0.8364424415362564
C17,1,31000001,37,456,0.8366212949086976
C17,1,31000001,38,468,0.8365318471701344
C17,1,31000001,39,480,0.8366114403046455
C17,1,31000001,40,492,0.8367649266452968
C17,1,31000001,41,504,0.8363186213696562
C17,2,31000002,0,12,0.7715296041484616
C17,2,31000002,1,24,0.7715296041484616
C17,2,31000002,2,36,0.7740306931413219
C17,2,31000002,3,48,0.77417265249783
C17,2,31000002,4,60,0.7772243092705011
C17,2,31000002,5,72,0.7763477778917086
C17,2,31000002,6,84,0.7927700998601919
C17,2,31000002,7,96,0.7881142918098132
C17,2,31000002,8,108,0.7882766812831489
C17,2,31000002,9,120,0.7879211266829967
C17,2,31000002,10,132,0.7885607364540714
C17,2,31000002,11,144,0.7970181036560492
C17,2,31000002,12,156,0.79669246902701
C17,2,31000002,13,168,0.796814624282457
C17,2,31000002,14,180,0.7977744165966079
C17,2,31000002,15,192,0.7986867468712475
C17,2,31000002,16,204,0.7986869399064997
C17,2,31000002,17,216,0.7978194434707901
C17,2,31000002,18,228,0.8133956840941684
C17,2,31000002,19,240,0.818783466298327
C17,2,31000002,20,252,0.8203977625985799
C17,2,31000002,21,264,0.8223139822761149
C17,2,31000002,22,276,0.8212760155554221
C17,2,31000002,23,288,0.8215329539927133
C17,2,31000002,24,300,0.8209982991228588
C17,2,31000002,25,312,0.8211059710741944
C17,2,31000002,26,324,0.8203823330778945
C17,2,31000002,27,336,0.8219947293012656
C17,2,31000002,28,348,0.8228032049795151
C17,2,31000002,29,360,0.8227916513157741
C17,2,31000002,30,372,0.8227885201940486
C17,2,31000002,31,384,0.822507258182582
C17,2,31000002,32,396,0.822507258182582
C17,2,31000002,33,408,0.822732416404216
C17,2,31000002,34,420,0.8226957468133315
C17,2,31000002,35,432,0.8232007686700683
C17,2,31000002,36,444,0.8273245142584094
C17,2,31000002,37,456,0.8273316358032043
C17,2,31000002,38,468,0.8243619232971023
C17,2,31000002,39,480,0.824064458581087
C17,2,31000002,40,492,0.8241083291381939
C17,2,31000002,41,504,0.8243059765747662
C17,3,31000003,0,12,0.6323978945929621
C17,3,31000003,1,24,0.6425610070361228
C17,3,31000003,2,36,0.6719946173154432
C17,3,31000003,3,48,0.6914735684686314
C17,3,31000003,4,60,0.694451742920379
C17,3,31000003,5,72,0.6946214451027469
C17,3,31000003,6,84,0.6946679216041486
C17,3,31000003,7,96,0.7153113019605343
C17,3,31000003,8,108,0.7588959819433932
C17,3,31000003,9,120,0.7590780618226066
C17,3,31000003,10,132,0.7869298824885362
C17,3,31000003,11,144,0.788913555133239
C17,3,31000003,12,156,0.7895389348229717
C17,3,31000003,13,168,0.7900698245678691
C17,3,31000003,14,180,0.7920731791605099
C17,3,31000003,15,192,0.7965405225444949
C17,3,31000003,16,204,0.795294873282058
C17,3,31000003,17,216,0.7951269518641311
C17,3,31000003,18,228,0.8263281027662903
C17,3,31000003,19,240,0.8258469563116382
C17,3,31000003,20,252,0.8256305025732003
C17,3,31000003,21,264,0.8262449803996476
C17,3,31000003,22,276,0.826188781855199
C17,3,31000003,23,288,0.8270050169151861
C17,3,31000003,24,300,0.826481645812896
C17,3,31000003,25,312,0.8278644664249805
C17,3,31000003,26,324,0.8263199574972797
C17,3,31000003,27,336,0.8264541594549897
C17,3,31000003,28,348,0.8275748820052388
C17,3,31000003,29,360,0.8300502184281361
C17,3,31000003,30,372,0.8299678550517916
C17,3,31000003,31,384,0.8302613673888666
C17,3,31000003,32,396,0.8324959271452967
C17,3,31000003,33,408,0.832099105886869
C17,3,31000003,34,420,0.832099105886869
C17,3,31000003,35,432,0.8303008309294381
C17,3,31000003,36,444,0.8282635957819398
C17,3,31000003,37,456,0.8299185934519583
C17,3,31000003,38,468,0.8301992038673738
C17,3,31000003,39,480,0.8301992038673738
C17,3,31000003,40,492,0.830660124538894
C17,3,31000003,41,504,0.8307391646435247
C17,4,31000004,0,12,0.6891514436042042
C17,4,31000004,1,24,0.6964761824378689
C17,4,31000004,2,36,0.706299633956168
C17,4,31000004,3,48,0.7207219376051301
C17,4,31000004,4,60,0.7297854671300783
C17,4,31000004,5,72,0.7300630153565989
C17,4,31000004,6,84,0.7692796553906813
C17,4,31000004,7,96,0.7703613414557742
C17,4,31000004,8,108,0.7743772474497015
C17,4,31000004,9,120,0.7768521358531666
C17,4,31000004,10,132,0.781089487449671
C17,4,31000004,11,144,0.7814917782130026
C17,4,31000004,12,156,0.8277668220405213
C17,4,31000004,13,168,0.8309355507069632
C17,4,31000004,14,180,0.8340944814855936
C17,4,31000004,15,192,0.8347586431425651
C17,4,31000004,16,204,0.8342557375445215
C17,4,31000004,17,216,0.8311943933060247
C17,4,31000004,18,228,0.8316314634256277
C17,4,31000004,19,240,0.8320138541556235
C17,4,31000004,20,252,0.8323834212737498
C17,4,31000004,21,264,0.8321842148655032
C17,4,31000004,22,276,0.8327135767159692
C17,4,31000004,23,288,0.8349316280985019
C17,4,31000004,24,300,0.8349316280985019
C17,4,31000004,25,312,0.8354222052175654
C17,4,31000004,26,324,0.8360496437453001
C17,4,31000004,27,336,0.8375948727338212
C17,4,31000004,28,348,0.8390631108805332
C17,4,31000004,29,360,0.8395142275521871
C17,4,31000004,30,372,0.8394596759877145
C17,4,31000004,31,384,0.8394479008029323
C17,4,31000004,32,396,0.8396599846239787
C17,4,31000004,33,408,0.8396771941402663
C17,4,31000004,34,420,0.8403973455834645
C17,4,31000004,35,432,0.8393079988705338
C17,4,31000004,36,444,0.8392103176474084
C17,4,31000004,37,456,0.8399512104638032
C17,4,31000004,38,468,0.8392800284925949
C17,4,31000004,39,480,0.8409312710776412
C17,4,31000004,40,492,0.8404027044026193
C17,4,31000004,41,504,0.8404027044026193
C17,5,31000005,0,12,0.6868248918029027
C17,5,31000005,1,24,0.7539168290894529
C17,5,31000005,2,36,0.8011914674645526
C17,5,31000005,3,48,0.8019669358377832
C17,5,31000005,4,60,0.8027851152340718
C17,5,31000005,5,72,0.8036352206055006
C17,5,31000005,6,84,0.8092936764302641
C17,5,31000005,7,96,0.8011139999019541
C17,5,31000005,8,108,0.8013851849696872
C17,5,31000005,9,120,0.8033579639528532
C17,5,31000005,10,132,0.802699650101704
C17,5,31000005,11,144,0.8027529115771996
C17,5,31000005,12,156,0.8030838798531156
C17,5,31000005,13,168,0.8031822349055615
C17,5,31000005,14,180,0.8032335010506065
C17,5,31000005,15,192,0.8032735330100426
C17,5,31000005,16,204,0.8031756713965049
C17,5,31000005,17,216,0.8076043622710948
C17,5,31000005,18,228,0.8110520299488257
C17,5,31000005,19,240,0.8115482947153586
C17,5,31000005,20,252,0.8115666542122171
C17,5,31000005,21,264,0.814148025864913
C17,5,31000005,22,276,0.8158540938013895
C17,5,31000005,23,288,0.8198183401227331
C17,5,31000005,24,300,0.8170759418174925
C17,5,31000005,25,312,0.8249571783681425
C17,5,31000005,26,324,0.8316345570192561
C17,5,31000005,27,336,0.8319730663119397
C17,5,31000005,28,348,0.8345541918039692
C17,5,31000005,29,360,0.8345157832617612
C17,5,31000005,30,372,0.8345819116006112
C17,5,31000005,31,384,0.8347884551910447
C17,5,31000005,32,396,0.8352668861759088
C17,5,31000005,33,408,0.8373391394500768
C17,5,31000005,34,420,0.836115629129957
C17,5,31000005,35,432,0.836465643694547
C17,5,31000005,36,444,0.8364721400551335
C17,5,31000005,37,456,0.8368462149560066
C17,5,31000005,38,468,0.837106155887679
C17,5,31000005,39,480,0.8371135721488083
C17,5,31000005,40,492,0.8373394542196445
C17,5,31000005,41,504,0.8375698638111988
C17,6,31000006,0,12,0.6362035540994887
C17,6,31000006,1,24,0.6380368131287962
C17,6,31000006,2,36,0.6662762304014903
C17,6,31000006,3,48,0.6774045819047265
C17,6,31000006,4,60,0.7603115198434515
C17,6,31000006,5,72,0.7878536323848424
C17,6,31000006,6,84,0.7882171933816524
C17,6,31000006,7,96,0.788677090127025
C17,6,31000006,8,108,0.7900995745915328
C17,6,31000006,9,120,0.7994720959060678
C17,6,31000006,10,132,0.8004691781195858
C17,6,31000006,11,144,0.8173013322148834
C17,6,31000006,12,156,0.8151042405449752
C17,6,31000006,13,168,0.8156230024831432
C17,6,31000006,14,180,0.8158029966281963
C17,6,31000006,15,192,0.8157494002452332
C17,6,31000006,16,204,0.8161192545175894
C17,6,31000006,17,216,0.8160957661878726
C17,6,31000006,18,228,0.8160400775215009
C17,6,31000006,19,240,0.815778689567184
C17,6,31000006,20,252,0.8347220922859634
C17,6,31000006,21,264,0.835150693268861
C17,6,31000006,22,276,0.8350396576699968
C17,6,31000006,23,288,0.8349865955039736
C17,6,31000006,24,300,0.8355269902221365
C17,6,31000006,25,312,0.8354464914768908
C17,6,31000006,26,324,0.8354666039293258
C17,6,31000006,27,336,0.8360909421990066
C17,6,31000006,28,348,0.8361667817961812
C17,6,31000006,29,360,0.8361319758206441
C17,6,31000006,30,372,0.8383336645484857
C17,6,31000006,31,384,0.8383960936445856
C17,6,31000006,32,396,0.8387331934303243
C17,6,31000006,33,408,0.8387396591317893
C17,6,31000006,34,420,0.8388552332470111
C17,6,31000006,35,432,0.8388552332470111
C17,6,31000006,36,444,0.8388552332470111
C17,6,31000006,37,456,0.8387798696159732
C17,6,31000006,38,468,0.8387798696159732
C17,6,31000006,39,480,0.8388075340197363
C17,6,31000006,40,492,0.8388379790538854
C17,6,31000006,41,504,0.8388833859025356
C17,7,31000007,0,12,0.7748752306266721
C17,7,31000007,1,24,0.7750576483942051
C17,7,31000007,2,36,0.7800658707084668
C17,7,31000007,3,48,0.7887350019797297
C17,7,31000007,4,60,0.7878381796274316
C17,7,31000007,5,72,0.7892658188828117
C17,7,31000007,6,84,0.798318891586641
C17,7,31000007,7,96,0.7986264887684271
C17,7,31000007,8,108,0.7968843364522824
C17,7,31000007,9,120,0.7982750832605713
C17,7,31000007,10,132,0.8048075537280718
C17,7,31000007,11,144,0.8050681628835947
C17,7,31000007,12,156,0.8058053365032567
C17,7,31000007,13,168,0.806643738220735
C17,7,31000007,14,180,0.8074443814514266
C17,7,31000007,15,192,0.8080654032947392
C17,7,31000007,16,204,0.810037085387024
C17,7,31000007,17,216,0.8130182708647986
C17,7,31000007,18,228,0.8129531319595846
C17,7,31000007,19,240,0.8158725124327652
C17,7,31000007,20,252,0.8158725124327652
C17,7,31000007,21,264,0.8168465566753018
C17,7,31000007,22,276,0.8168131446362116
C17,7,31000007,23,288,0.8277838637469127
C17,7,31000007,24,300,0.8280193577526896
C17,7,31000007,25,312,0.830394418997823
C17,7,31000007,26,324,0.8303546887864734
C17,7,31000007,27,336,0.8303547101582616
C17,7,31000007,28,348,0.8303547101582616
C17,7,31000007,29,360,0.830327205323201
C17,7,31000007,30,372,0.8315222046616282
C17,7,31000007,31,384,0.8358832802850112
C17,7,31000007,32,396,0.8359005489825468
C17,7,31000007,33,408,0.8362949002778931
C17,7,31000007,34,420,0.8362949002778931
C17,7,31000007,35,432,0.8362949002778931
C17,7,31000007,36,444,0.8362949002778931
C17,7,31000007,37,456,0.833615539680208
C17,7,31000007,38,468,0.833779416166485
C17,7,31000007,39,480,0.834262079033227
C17,7,31000007,40,492,0.8342714957887247
C17,7,31000007,41,504,0.8391719802106041
C18,1,31000001,0,36,0.7958909069601864
C18,1,31000001,1,72,0.8103302109541011
C18,1,31000001,2,108,0.8143706557230332
C18,1,31000001,3,144,0.8292972475032057
C18,1,31000001,4,180,0.8372269829744321
C18,1,31000001,5,216,0.8413739053013783
C18,1,31000001,6,252,0.8438357993246879
C18,1,31000001,7,288,0.8440589160356161
C18,1,31000001,8,324,0.8454480349602784
C18,1,31000001,9,360,0.8460338245699202
C18,1,31000001,10,396,0.8473288330066823
C18,1,31000001,11,432,0.8477299476085911
C18,1,31000001,12,468,0.8476860104255621
C18,1,31000001,13,504,0.8477186354977937
C18,2,31000002,0,36,0.7779482402068961
C18,2,31000002,1,72,0.7997432922473942
C18,2,31000002,2,108,0.8117537232098484
C18,2,31000002,3,144,0.8214356052188677
C18,2,31000002,4,180,0.8325813752246316
C18,2,31000002,5,216,0.8340030940557279
C18,2,31000002,6,252,0.836082320849128
C18,2,31000002,7,288,0.8355646162736176
C18,2,31000002,8,324,0.8360860436955769
C18,2,31000002,9,360,0.836347408545754
C18,2,31000002,10,396,0.8360566566873624
C18,2,31000002,11,432,0.8361291526813639
C18,2,31000002,12,468,0.8370604014774385
C18,2,31000002,13,504,0.837071582577063
C18,3,31000003,0,36,0.7434299926265582
C18,3,31000003,1,72,0.7572418005495555
C18,3,31000003,2,108,0.7598724042544359
C18,3,31000003,3,144,0.7776179443756809
C18,3,31000003,4,180,0.7826240037229715
C18,3,31000003,5,216,0.7880773194977028
C18,3,31000003,6,252,0.8128290101826512
C18,3,31000003,7,288,0.8252229474969927
C18,3,31000003,8,324,0.8300529344718192
C18,3,31000003,9,360,0.8318307075467576
C18,3,31000003,10,396,0.8315534443026326
C18,3,31000003,11,432,0.8318801435403713
C18,3,31000003,12,468,0.8314532485547985
C18,3,31000003,13,504,0.8323151836358081
C18,4,31000004,0,36,0.7833509537974157
C18,4,31000004,1,72,0.7971409631983589
C18,4,31000004,2,108,0.8006850987977564
C18,4,31000004,3,144,0.8334463096315273
C18,4,31000004,4,180,0.8368801793102791
C18,4,31000004,5,216,0.8378710821548657
C18,4,31000004,6,252,0.8412487808130918
C18,4,31000004,7,288,0.8413489866941464
C18,4,31000004,8,324,0.8443568332293375
C18,4,31000004,9,360,0.8445892789981612
C18,4,31000004,10,396,0.8454563568615163
C18,4,31000004,11,432,0.8457710163248017
C18,4,31000004,12,468,0.8456735970874094
C18,4,31000004,13,504,0.8466543971996863
C18,5,31000005,0,36,0.7460570429613255
C18,5,31000005,1,72,0.7485398549325896
C18,5,31000005,2,108,0.8095646724587949
C18,5,31000005,3,144,0.8151681049803355
C18,5,31000005,4,180,0.8190361944206889
C18,5,31000005,5,216,0.8218479510954285
C18,5,31000005,6,252,0.8218348067636013
C18,5,31000005,7,288,0.8220687549138082
C18,5,31000005,8,324,0.8222896450769701
C18,5,31000005,9,360,0.822343297519745
C18,5,31000005,10,396,0.8353525997779033
C18,5,31000005,11,432,0.8359470225604464
C18,5,31000005,12,468,0.8360783796461901
C18,5,31000005,13,504,0.8355612806847702
C18,6,31000006,0,36,0.7294726171725743
C18,6,31000006,1,72,0.7330966805311517
C18,6,31000006,2,108,0.7708913837697405
C18,6,31000006,3,144,0.7839537090066951
C18,6,31000006,4,180,0.7929470671286176
C18,6,31000006,5,216,0.8197445017725886
C18,6,31000006,6,252,0.8200226897272641
C18,6,31000006,7,288,0.8207266953340778
C18,6,31000006,8,324,0.8220668428828031
C18,6,31000006,9,360,0.8226277701094821
C18,6,31000006,10,396,0.8227329242412221
C18,6,31000006,11,432,0.8271565245273007
C18,6,31000006,12,468,0.8417461125878649
C18,6,31000006,13,504,0.8427381897315097
C18,7,31000007,0,36,0.7886499344598019
C18,7,31000007,1,72,0.7920557042062039
C18,7,31000007,2,108,0.8166190462213154
C18,7,31000007,3,144,0.8223055111347084
C18,7,31000007,4,180,0.8243800942238998
C18,7,31000007,5,216,0.8246853447094205
C18,7,31000007,6,252,0.8286261048838006
C18,7,31000007,7,288,0.828837818723879
C18,7,31000007,8,324,0.8286654409893243
C18,7,31000007,9,360,0.8349318333498577
C18,7,31000007,10,396,0.8356079753868487
C18,7,31000007,11,432,0.8358714524579842
C18,7,31000007,12,468,0.8361169126321496
C18,7,31000007,13,504,0.8415490803192845
C19,1,31000001,0,12,0.7759312311629838
C19,1,31000001,1,24,0.780316263751705
C19,1,31000001,2,36,0.7983338489501177
C19,1,31000001,3,48,0.817059739800293
C19,1,31000001,4,60,0.827440703433908
C19,1,31000001,5,72,0.8315177750400837
C19,1,31000001,6,84,0.8327411560387742
C19,1,31000001,7,96,0.8324757113316563
C19,1,31000001,8,108,0.8306871623225385
C19,1,31000001,9,120,0.8306006898358764
C19,1,31000001,10,132,0.8347686456565373
C19,1,31000001,11,144,0.8368360868210121
C19,1,31000001,12,156,0.8363920020610236
C19,1,31000001,13,168,0.836091009083169
C19,1,31000001,14,180,0.8374469402120326
C19,1,31000001,15,192,0.8366054184959503
C19,1,31000001,16,204,0.8363878152282187
C19,1,31000001,17,216,0.8365188474978982
C19,1,31000001,18,228,0.8367472229732382
C19,1,31000001,19,240,0.8367527730225212
C19,1,31000001,20,252,0.8367541427801364
C19,1,31000001,21,264,0.8382283075221906
C19,1,31000001,22,276,0.8376515731397536
C19,1,31000001,23,288,0.8378955319696497
C19,1,31000001,24,300,0.8378955319696497
C19,1,31000001,25,312,0.8384391741003032
C19,1,31000001,26,324,0.8384564211913922
C19,1,31000001,27,336,0.8384564211913922
C19,1,31000001,28,348,0.8384564211913922
C19,1,31000001,29,360,0.8390508447904399
C19,1,31000001,30,372,0.8396149004208895
C19,1,31000001,31,384,0.8396529725891184
C19,1,31000001,32,396,0.8396359205424475
C19,1,31000001,33,408,0.8396383644941621
C19,1,31000001,34,420,0.8396412814159896
C19,1,31000001,35,432,0.8395627987345831
C19,1,31000001,36,444,0.8395630903082382
C19,1,31000001,37,456,0.8422216151662298
C19,1,31000001,38,468,0.8415744851694097
C19,1,31000001,39,480,0.8413756767878141
C19,1,31000001,40,492,0.8413756767878141
C19,1,31000001,41,504,0.8422434870509514
C19,2,31000002,0,12,0.7715296041484616
C19,2,31000002,1,24,0.7724376796163335
C19,2,31000002,2,36,0.7802193340753623
C19,2,31000002,3,48,0.782042563675544
C19,2,31000002,4,60,0.7964100461487506
C19,2,31000002,5,72,0.7968466363322866
C19,2,31000002,6,84,0.7963343969668633
C19,2,31000002,7,96,0.7965887610507639
C19,2,31000002,8,108,0.7966966088456365
C19,2,31000002,9,120,0.7939990404023309
C19,2,31000002,10,132,0.803515536523141
C19,2,31000002,11,144,0.8046905225045538
C19,2,31000002,12,156,0.804392969244705
C19,2,31000002,13,168,0.8025618802324919
C19,2,31000002,14,180,0.8053592867204276
C19,2,31000002,15,192,0.8118541394393216
C19,2,31000002,16,204,0.8118541394393216
C19,2,31000002,17,216,0.8215371462618156
C19,2,31000002,18,228,0.8184930526099382
C19,2,31000002,19,240,0.8185179772262791
C19,2,31000002,20,252,0.8185198838455984
C19,2,31000002,21,264,0.8184747372039012
C19,2,31000002,22,276,0.8229251089263555
C19,2,31000002,23,288,0.8230008669382934
C19,2,31000002,24,300,0.824867976955259
C19,2,31000002,25,312,0.83185247826505
C19,2,31000002,26,324,0.8321308348629071
C19,2,31000002,27,336,0.8327382582933469
C19,2,31000002,28,348,0.8330539747438729
C19,2,31000002,29,360,0.8332383143115663
C19,2,31000002,30,372,0.83435078701453
C19,2,31000002,31,384,0.8344331955362668
C19,2,31000002,32,396,0.8344704356666669
C19,2,31000002,33,408,0.8342636175950349
C19,2,31000002,34,420,0.8342636175950349
C19,2,31000002,35,432,0.8342636175950349
C19,2,31000002,36,444,0.8342636175950349
C19,2,31000002,37,456,0.8342792941746254
C19,2,31000002,38,468,0.834275718699706
C19,2,31000002,39,480,0.834275718699706
C19,2,31000002,40,492,0.8382976072728185
C19,2,31000002,41,504,0.8383351991583293
C19,3,31000003,0,12,0.6323978945929621
C19,3,31000003,1,24,0.6509781905425405
C19,3,31000003,2,36,0.677638239192575
C19,3,31000003,3,48,0.6900083149505112
C19,3,31000003,4,60,0.6953712693225849
C19,3,31000003,5,72,0.6992229381172685
C19,3,31000003,6,84,0.6991579944245475
C19,3,31000003,7,96,0.7520643000182721
C19,3,31000003,8,108,0.8054259912251654
C19,3,31000003,9,120,0.809785197479894
C19,3,31000003,10,132,0.8311824199118069
C19,3,31000003,11,144,0.8314488967291753
C19,3,31000003,12,156,0.8321724780175005
C19,3,31000003,13,168,0.8322556537922083
C19,3,31000003,14,180,0.8317841815098287
C19,3,31000003,15,192,0.8348558378154236
C19,3,31000003,16,204,0.8401877802030365
C19,3,31000003,17,216,0.8401990626268501
C19,3,31000003,18,228,0.8396941358083506
C19,3,31000003,19,240,0.8400306677744955
C19,3,31000003,20,252,0.8386731307534724
C19,3,31000003,21,264,0.8382064661694225
C19,3,31000003,22,276,0.8375961890900571
C19,3,31000003,23,288,0.8375698123697496
C19,3,31000003,24,300,0.8384737371759211
C19,3,31000003,25,312,0.8384960807086477
C19,3,31000003,26,324,0.838491812556402
C19,3,31000003,27,336,0.8381982881067513
C19,3,31000003,28,348,0.8379925244288364
C19,3,31000003,29,360,0.8375766944660519
C19,3,31000003,30,372,0.8362260377637862
C19,3,31000003,31,384,0.8367143884053667
C19,3,31000003,32,396,0.8377552610631483
C19,3,31000003,33,408,0.8375625518053187
C19,3,31000003,34,420,0.8375629992364158
C19,3,31000003,35,432,0.8377575809797644
C19,3,31000003,36,444,0.8374608449253754
C19,3,31000003,37,456,0.8330303445958592
C19,3,31000003,38,468,0.832389241758305
C19,3,31000003,39,480,0.8331827055640081
C19,3,31000003,40,492,0.8333411582512384
C19,3,31000003,41,504,0.8338139834860471
C19,4,31000004,0,12,0.6891514436042042
C19,4,31000004,1,24,0.7247550168893417
C19,4,31000004,2,36,0.7663632366865702
C19,4,31000004,3,48,0.7846646740718596
C19,4,31000004,4,60,0.8115998522798379
C19,4,31000004,5,72,0.8139149618106197
C19,4,31000004,6,84,0.8137190240675983
C19,4,31000004,7,96,0.8149265542442181
C19,4,31000004,8,108,0.81644106309314
C19,4,31000004,9,120,0.8217622512371019
C19,4,31000004,10,132,0.8231503407893104
C19,4,31000004,11,144,0.8165510087045293
C19,4,31000004,12,156,0.8353522761698479
C19,4,31000004,13,168,0.8353120730013647
C19,4,31000004,14,180,0.8350947134971595
C19,4,31000004,15,192,0.8355433729303167
C19,4,31000004,16,204,0.8388422820614909
C19,4,31000004,17,216,0.8391472118564646
C19,4,31000004,18,228,0.8391472118564646
C19,4,31000004,19,240,0.8391398340775632
C19,4,31000004,20,252,0.8393228948127884
C19,4,31000004,21,264,0.8405317518031128
C19,4,31000004,22,276,0.8392439550259817
C19,4,31000004,23,288,0.8392772374395241
C19,4,31000004,24,300,0.8403450923031355
C19,4,31000004,25,312,0.8403450923031355
C19,4,31000004,26,324,0.8395500433372757
C19,4,31000004,27,336,0.8388096662795875
C19,4,31000004,28,348,0.839077690626269
C19,4,31000004,29,360,0.838315583731795
C19,4,31000004,30,372,0.8386126425297011
C19,4,31000004,31,384,0.8369580307984388
C19,4,31000004,32,396,0.836765844531559
C19,4,31000004,33,408,0.8394214570687022
C19,4,31000004,34,420,0.8395357265120016
C19,4,31000004,35,432,0.8401137789593496
C19,4,31000004,36,444,0.8397939285544661
C19,4,31000004,37,456,0.8397597195542496
C19,4,31000004,38,468,0.8399139662442168
C19,4,31000004,39,480,0.8376668112165144
C19,4,31000004,40,492,0.8377322300714722
C19,4,31000004,41,504,0.838232714092808
C19,5,31000005,0,12,0.6868248918029027
C19,5,31000005,1,24,0.7449105234337475
C19,5,31000005,2,36,0.7788092793978013
C19,5,31000005,3,48,0.7864769677854684
C19,5,31000005,4,60,0.7905701132199873
C19,5,31000005,5,72,0.8147418501698721
C19,5,31000005,6,84,0.8147736295969468
C19,5,31000005,7,96,0.8207496662659461
C19,5,31000005,8,108,0.817355929142986
C19,5,31000005,9,120,0.8192155937939374
