configuration_id,population_size,generations,crossover_probability,crossover_eta,mutation_eta,mutation_probability_per_variable,reference_partitions,nominal_evaluations,stage,is_baseline,is_confirmed,run,seed,evaluations,front_size,hypervolume,igd_plus,spacing,runtime_seconds,maximum_efficiency_percent,maximum_power_kw_per_kg,compromise_engine_speed_rpm,compromise_ignition_timing_degrees,compromise_efficiency_percent,compromise_power_kw_per_kg,compromise_score
C22,56,8,0.7,10.0,40.0,1.0,55,504,confirmation,False,True,20,31000020,504,56,0.8409258445622921,0.0030519128384992327,0.009534438617635322,8.726526498794556,37.67377474453421,25464.70502190493,5253.408979073559,-38.154526021368014,35.568252517659225,15571.214762185555,0.39847391202821736
C22,56,8,0.7,10.0,40.0,1.0,55,504,confirmation,False,True,21,31000021,504,56,0.8498462904116081,0.0023172819873397573,0.014175878403476555,8.085119400173426,38.41725093551622,25668.417231266165,5277.699846312619,-38.33245615157561,35.545880078911004,15633.373819126282,0.3985080187733258
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,1,31000001,504,35,0.8392317424903487,0.008955256223949803,0.00864962014049257,10.249677101150155,37.627781398235996,25615.73102232239,5265.099844119928,-37.7806165207749,35.55868473381323,15601.668787425808,0.398401686043374
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,2,31000002,504,35,0.8182169396474454,0.010897971263230706,0.07578629279375901,9.750527299940586,38.37491280530114,25166.354011837815,5361.102515062567,-38.994799416338594,35.46843233096596,15845.825147905674,0.3988320498636103
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,3,31000003,504,34,0.787024440670175,0.012346986145400547,0.020226946378396178,8.87228119932115,37.54107446281968,23717.819563268036,5190.515277819663,-37.2987755821121,35.627086243517454,15410.24462093134,0.39842031587565085
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,4,31000004,504,32,0.8388838896723567,0.010557272524600805,0.012182561406071131,9.270103199407458,38.23208305005338,25575.44289265594,5233.109232329118,-36.5616467449217,35.58037914381027,15516.334215603658,0.39892879972966055
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,5,31000005,504,34,0.80001876970905,0.00830249482479593,0.015877720015625357,10.031785499304533,38.04116350278949,24033.893104711806,5296.094027390887,-38.70486304367748,35.527105276535345,15679.574172128841,0.39868041936553816
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,6,31000006,504,33,0.7975669042894202,0.009881850412101219,0.010195368685015442,9.19705170020461,37.67294508856536,24043.580943445493,5339.169298367172,-41.809245268458994,35.40657830114928,15753.476318810799,0.4047600138631456
C23,36,13,1.0,30.0,40.0,0.25,35,504,screening,False,True,7,31000007,504,33,0.8407245002096134,0.005215560659805484,0.017518221016721246,8.049860401079059,38.15331516532626,25458.448664049243,5216.369205653577,-36.94874922880939,35.601387771901145,15475.831904323077,0.3985319461845771
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,8,31000008,504,35,0.8444207515824019,0.005119277282727726,0.011443159453956442,8.250129099935293,38.39243621922535,25568.93979316061,5144.95900549427,-36.10412150365542,35.663159400332574,15290.457760093226,0.3989256912215135
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,9,31000009,504,34,0.8463102606899516,0.005673637735670683,0.014527173211644064,8.911677099764347,38.272168106026776,25657.196855726805,4717.444053069932,-35.072623963807246,36.040974941354065,14168.440241994433,0.4044098143233628
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,10,31000010,504,34,0.7983171411204399,0.0123726549206173,0.0151744093921983,8.603692900389433,37.75982346957093,24214.244207770305,6279.568424296374,-46.07475045512366,34.58703488239326,18099.30434479283,0.4205834354166973
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,11,31000011,504,31,0.8216584357364236,0.0060733083963976425,0.019884313300890338,7.945536499843001,38.344144481549726,24786.555907587648,5134.195689921563,-37.30546527316601,35.677262071309,15264.50376289306,0.39866855851935373
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,12,31000012,504,33,0.839694186615804,0.006552348975099294,0.01518581393442185,9.337699299678206,38.08658221645952,25507.231575097332,5198.257584923007,-39.30323008726272,35.5927863285142,15418.372625061906,0.40032722494751566
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,13,31000013,504,31,0.8404138677999553,0.007274299146162767,0.053727672315873755,9.047962898388505,38.075669572845435,25645.262756843233,5471.319796725936,-41.35297010223748,35.338193219000374,16112.213011636915,0.40174927483352546
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,14,31000014,504,35,0.8423462782627775,0.00514938264799975,0.020551583673813628,8.9736412987113,37.533827442785224,25627.79554338933,5421.083846055,-39.81726275193087,35.408974143012614,15996.251477672075,0.39949949395165796
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,15,31000015,504,33,0.8441060100033232,0.005338893387762809,0.023001331729712825,8.712239200249314,38.38166168753147,25632.458386211725,5262.091910171619,-36.348712846106835,35.546381327630016,15587.360468333118,0.3994783497696845
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,16,31000016,504,33,0.8429069545220071,0.006418663397326871,0.02023008237719542,8.277700899168849,38.3117683205041,25581.913848296343,5339.78059152482,-38.48778691528592,35.48970792361024,15792.271130781544,0.3986175623710361
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,17,31000017,504,34,0.8400714518723312,0.0039522366794071855,0.014618254030814822,8.86184380017221,38.075344825034186,25409.971346306495,5578.634029558187,-42.3077909794671,35.232334385877536,16379.024962152458,0.40348110675499915
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,18,31000018,504,34,0.8318811282220968,0.006721743724615699,0.016807381981721933,8.748051900416613,37.251487598935555,25345.543384100198,5263.715979966656,-40.5726367747539,35.50614079552755,15574.520057697024,0.4022690238507314
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,19,31000019,504,33,0.8386732808461186,0.006411430138960374,0.00951791568053279,8.57329879887402,38.43459883603072,25449.235223786807,5379.508414948549,-39.49351338145868,35.44791540874306,15891.029936143135,0.3991900654333097
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,20,31000020,504,35,0.8448380330330186,0.00377126527881398,0.026170075526310035,8.990868801251054,38.250530388782856,25563.75362023997,5415.780198860957,-41.138961594293704,35.384355226121315,15969.490865257505,0.40166447061132443
C23,36,13,1.0,30.0,40.0,0.25,35,504,confirmation,False,True,21,31000021,504,34,0.844267741553899,0.006008400737332237,0.026132975134079174,9.281112698838115,38.15565174041188,25651.792878620596,5102.55161731823,-38.55818934303062,35.6814765603199,15172.214660930234,0.40050250104500623
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,1,31000001,504,24,0.8434485411529092,0.005406656207359424,0.034563263282869315,9.22532320022583,38.20452312374442,25617.792060426505,5263.842885827237,-34.016337612485145,35.45735579516564,15553.495837718981,0.40579047730108486
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,2,31000002,504,24,0.8437485654720819,0.005289407292444309,0.019005199603801735,8.751224299892783,38.38597794268859,25555.260225657603,5087.68659695698,-37.00752382045917,35.719302298894256,15144.05129656158,0.398915845144362
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,3,31000003,504,24,0.846466044345145,0.0048890581653753306,0.017989523094729704,8.82094319909811,38.22312131029255,25646.701532426745,4882.573294321339,-35.45836078133513,35.904069790364815,14608.6876929904,0.4009639521171653
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,4,31000004,504,24,0.8468746418025068,0.004535471043527498,0.024511031270992224,9.051884701475501,38.21856441558044,25668.307499072238,5382.790323277384,-36.463614926426146,35.41629283342122,15886.53986250816,0.40132560748372587
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,5,31000005,504,24,0.8458015299623592,0.004660088869289917,0.023418467741635852,9.543302500620484,38.395538664131436,25606.318256451676,5224.402173515951,-36.62109405135317,35.590048105520054,15494.727056501353,0.3988099155038488
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,6,31000006,504,24,0.8364803157919902,0.004759570018573939,0.036938430335785054,8.889190400019288,38.30422525466181,25314.041267283705,5261.453660034975,-39.74497122342697,35.53524090266688,15580.585275630096,0.400319430164358
C24,24,20,0.7,10.0,20.0,1.0,23,504,screening,False,False,7,31000007,504,24,0.8452769937110257,0.004949919695446668,0.04561442861175443,8.84906930103898,38.414280287402214,25668.779310510392,5068.390761591099,-33.620977497807246,35.680478075102876,15070.217120417095,0.4028737905265633
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,1,31000001,504,12,0.8371696136795777,0.011396576694688909,0.06963178028784198,9.706702500581741,38.38430321658772,25666.955827062575,5768.801951813082,-43.83168967058755,35.04775314814202,16848.6288973054,0.40732905513409984
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,2,31000002,504,12,0.8416198584747651,0.008732092719536517,0.036317319301991474,10.352143900468946,38.42943930353952,25604.456341079764,5126.124581543543,-36.82683259258438,35.68579386406455,15244.152094873087,0.3986206984384306
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,3,31000003,504,12,0.8358499332911329,0.010282326812679179,0.09146834479753291,9.12248170003295,38.43416300422429,25638.080823497956,5568.107171376177,-42.03247742077633,35.248076888173,16355.42247485458,0.4028782199853567
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,4,31000004,504,12,0.838201604489897,0.009895692373291123,0.07790084259007617,9.001858400180936,38.395392070168235,25653.233961913687,5618.76171591456,-36.986811634940764,35.15384936768358,16460.091916180645,0.4072832302381273
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,5,31000005,504,12,0.835656965953741,0.011803359213361538,0.027840265209117462,10.313500098884106,38.40325312930541,25620.509941583965,4693.821514943995,-32.37158840478871,36.056283142519895,14103.479796939362,0.4052313297133161
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,6,31000006,504,12,0.8395463358518904,0.008951134752071741,0.07558932080708554,10.050224099308252,38.256736522171856,25672.78922135546,4752.927952943641,-35.65350107355172,36.00339900780599,14260.130128765371,0.40409597782475176
C25,12,41,0.9,20.0,10.0,1.0,11,504,screening,False,False,7,31000007,504,12,0.8390597578312282,0.009222949755906392,0.09030924326050381,9.151464201509953,38.43460413307605,25673.70291958125,4815.8804340868455,-32.9197634230832,35.941704008126784,14424.24575837321,0.40335769031362784
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,1,31000001,504,22,0.834537085130791,0.008009846668308486,0.017563853033033473,9.489028599113226,36.60995317155756,25629.79413228068,5377.516204192881,-38.698834601560776,35.45484304302812,15888.249415083244,0.3988032882684747
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,2,31000002,504,23,0.8365782059693271,0.005799673030273589,0.04504664095521861,9.50293600000441,38.3736727480997,25376.002386945805,5196.95576519234,-36.858735012560174,35.61950328527881,15426.081912643098,0.3985288200539037
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,3,31000003,504,23,0.8211741406072115,0.006828469366555564,0.03981527657280352,8.447670500725508,38.31976247373376,24809.79550896985,5011.492928220922,-33.23766329910735,35.73220873766462,14922.64261654334,0.40323501496343717
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,4,31000004,504,24,0.8343213006805225,0.007978537788404136,0.012691797164322753,9.662265298888087,38.384160975856034,25292.086623723968,5161.764271257197,-38.27234667741736,35.643358064492304,15331.884347076955,0.3991846711443665
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,5,31000005,504,23,0.839229671690116,0.005402309853037803,0.02726129184737281,9.842557499185205,38.26763886891891,25429.284482242812,5224.827995384939,-37.09647573666351,35.5942576351809,15497.822813936442,0.39848348197192257
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,6,31000006,504,24,0.8348498618617799,0.00736965299527833,0.03006010293765907,8.670552499592304,37.889390730435345,25369.574252971528,5301.638762437323,-39.767304230028515,35.505099037303275,15686.267443361927,0.3999196781831567
C26,24,20,1.0,10.0,20.0,0.25,23,504,screening,False,False,7,31000007,504,24,0.835682752375718,0.005642523484534518,0.01746929471450836,8.07453309930861,38.242811136208836,25279.840382311515,5274.857719061377,-37.98011472196552,35.5496725012313,15626.622033601987,0.39841850933752976
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,1,31000001,504,34,0.8444637292161191,0.0045211030685459175,0.03159982794938265,13.038028601557016,38.00192290510976,25620.591064592827,5516.565311047572,-39.63000502484198,35.32528843456863,16239.52173174094,0.40000552402046036
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,2,31000002,504,34,0.8457023430669223,0.004282502868070313,0.014435848259742286,9.151878200471401,38.43052701417772,25588.63646070256,5347.02088212374,-38.660312544604,35.48268199781885,15810.553466341125,0.39867389360130706
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,3,31000003,504,35,0.8454107923672505,0.004197511890698021,0.028280316770639375,9.709272898733616,38.40788279145998,25607.195759504077,5363.8000806033015,-38.74313583195129,35.46726933080717,15853.278507946876,0.3987480260879633
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,4,31000004,504,35,0.8484911442774358,0.003840652516042265,0.01743734891674337,9.180023798719049,38.367673239106225,25667.921640007422,5229.639033714122,-36.750321781078796,35.58639668138454,15508.667429516936,0.3987272653546783
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,5,31000005,504,33,0.8460256559392368,0.004264895778140669,0.02430858558984991,9.397395400330424,38.39126072680008,25656.844981739167,5212.642105676778,-38.9309524717888,35.59127648185175,15460.382198673673,0.3994917509581208
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,6,31000006,504,35,0.842820041379444,0.0039981439504868455,0.020701059481043883,9.304685099050403,37.715885989336826,25575.970370428786,5169.184585919095,-36.24140728710684,35.64065351571698,15352.759732127284,0.3988810716214243
C27,36,13,0.7,10.0,10.0,0.5,35,504,screening,False,False,7,31000007,504,32,0.8473185574215443,0.00446994425060348,0.017253011068351087,8.23146079853177,38.393175535264575,25656.232538469958,5039.108212628148,-36.19839761159736,35.76462819229113,15018.485970447202,0.39916099252568576
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,1,31000001,504,50,0.8459743690880933,0.004164215370226689,0.017979715327795975,8.9760238006711,38.41656850113617,25644.688163129318,5278.694610853605,-38.281449714375796,35.5452826720317,15636.057673510148,0.39848693077963876
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,2,31000002,504,52,0.8417832305230146,0.004953100389912725,0.01019779009362791,9.013616198673844,38.408259498463416,25517.121792135116,5400.022493769419,-39.71731275763129,35.42791147654047,15942.626573382526,0.39939359962901555
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,3,31000003,504,50,0.8379806502552474,0.004371316793658508,0.006412255043875238,8.942156299948692,37.449677191881584,25443.422591704046,4941.973886181954,-38.7787883668957,35.77397607480744,14732.837963883034,0.4052461965063793
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,4,31000004,504,52,0.8478302123820921,0.003807735611162764,0.01820896878080553,9.203654600307345,38.231669682786496,25673.899834059932,5404.255383638602,-39.16939389944062,35.42917680842226,15955.69329206666,0.39903693827810843
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,5,31000005,504,52,0.836344937294174,0.004151750970095483,0.009328462984181152,9.66178959980607,38.39459483066677,25267.355875760924,5244.66709190914,-36.32026486680101,35.564256073862474,15543.556956568025,0.3993264675161965
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,6,31000006,504,50,0.8255609417958654,0.007055887484893827,0.012146482263665229,9.219658998772502,38.43294431319662,24981.545963571054,5694.011949496373,-44.16985904407619,35.085148841390016,16647.93806272779,0.4084623820580197
C28,56,8,1.0,10.0,40.0,0.25,55,504,screening,False,False,7,31000007,504,52,0.8436394432836055,0.007207683373128813,0.007313021071815704,8.585730399936438,38.15417482819479,25591.647679558886,5265.190697254513,-37.44591541922122,35.55758008617561,15601.453323884512,0.3984749962585489
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,1,31000001,504,24,0.8451502769132607,0.005234074258155139,0.0363308841819584,9.06340860016644,38.290893898510525,25654.242983967983,5044.909628877046,-34.22485385074367,35.72886547407153,15020.741454916346,0.4011757707974079
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,2,31000002,504,24,0.8456453204994611,0.0053825524169307856,0.012745299028143961,9.452104600146413,38.32734943112056,25651.57213101211,5702.145136634179,-43.27278167214412,35.11349789662405,16685.188438454104,0.4057529838136329
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,3,31000003,504,24,0.8440545414754469,0.004576850992847834,0.0396612496765895,9.456798501312733,38.31526664348224,25593.195249166358,5138.870732132202,-35.11331057009353,35.65026836664962,15266.843391836188,0.4002268783523834
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,4,31000004,504,24,0.8455399336228692,0.00457725839675915,0.014501790341081738,9.363435799255967,38.24147326917698,25595.212774219097,5353.684892360328,-38.25792300534226,35.47669679752109,15827.58797297806,0.3986921614870977
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,5,31000005,504,24,0.8464750154640639,0.005244885191802958,0.010234611388577106,8.995962299406528,38.39634693678056,25670.58629322082,5313.314438728449,-37.50175422929797,35.51114139704106,15723.488360052153,0.3987368240687014
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,6,31000006,504,24,0.8449405152752182,0.0056829252268569014,0.02345179045563602,9.829267298802733,38.31133626095573,25674.080123049884,4916.8289527615,-34.54573269116733,35.869499035556366,14697.015948256188,0.4007586402856312
C29,24,20,0.7,10.0,10.0,1.0,23,504,screening,False,False,7,31000007,504,24,0.8458843628032043,0.004357643579302919,0.04412015715032769,8.686407800763845,38.40732295331401,25652.08485161029,5155.349716589833,-35.93735744475228,35.650264337108226,15315.798345555293,0.3991296502799924
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,1,31000001,504,56,0.844677166856087,0.0038149994838845643,0.013804153020723676,8.990396000444889,38.240306244774956,25605.096829207363,5195.546816174505,-37.713977754644205,35.621452823418515,15422.743817018529,0.3984844703203299
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,2,31000002,504,52,0.8434796514193724,0.004676199554792997,0.008050058713715981,9.872798100113869,38.42439554915082,25517.44297278929,5421.8310885625315,-40.082055779467424,35.404621320630135,15996.489712914692,0.399778237972886
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,3,31000003,504,55,0.8461805171885516,0.0032998945980764927,0.007323092737198872,9.107368301600218,38.43025535799372,25608.188833884684,5322.670356857572,-37.43779959738406,35.50116920330688,15746.751746018874,0.3988664877149981
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,4,31000004,504,53,0.8439023332087174,0.00405847894504633,0.01596763186105675,8.382452700287104,38.18448597142423,25533.35762335967,5295.166011990306,-39.12384215744626,35.5227222220097,15674.892613613212,0.399056753635694
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,5,31000005,504,55,0.8431883364294923,0.0035791601643261196,0.010406009576723494,9.263400899246335,38.403194510221134,25502.274960353105,5505.449445465864,-39.241188164543885,35.33513305603318,16211.3157240667,0.399923174615966
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,6,31000006,504,56,0.8450847282192689,0.005246075804060842,0.0081282574509486,9.65834530070424,38.417455733025704,25618.842185853744,5887.0455947048285,-42.93623924030102,34.97092302937497,17156.284863570298,0.40723500987749933
C30,56,8,1.0,20.0,40.0,0.5,55,504,screening,False,False,7,31000007,504,50,0.8334994907714995,0.005009991030767384,0.008593822018287742,7.895104501396418,38.155215943484826,25163.914864720256,5118.3820577278875,-37.237918416440365,35.69136685376551,15223.504310008107,0.39875706363504326
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,1,31000001,504,36,0.8394639676831465,0.005713543975765913,0.019181448227841624,9.726710399612784,37.0236372737569,25646.615656041864,5026.683110599394,-38.1643463061572,35.74570569780237,14973.52792563331,0.4012859974923194
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,2,31000002,504,34,0.8404098532372949,0.004078340891237474,0.020235661279733686,9.361289199441671,38.42246564270655,25410.996722172116,5089.623620964726,-36.65522406650385,35.718901544866696,15149.647084805581,0.39881186699501486
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,3,31000003,504,32,0.8419093505180947,0.003926191171400928,0.012652594848897988,9.2584284003824,38.05047579877673,25481.933826427976,5142.649646716908,-36.93524041669855,35.670750390409175,15286.847657780398,0.39855353674273897
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,4,31000004,504,35,0.8436748188516623,0.006680911703982658,0.01215819242168085,9.420940799638629,38.42618120469279,25578.68327974409,5378.214934477039,-38.60211453769658,35.45422999611475,15890.03910462401,0.3988048054257851
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,5,31000005,504,34,0.8312033164629417,0.004935427253609272,0.010282751639452943,9.232423901557922,38.09363306797257,25127.49188910072,5237.547814908317,-37.39682266418325,35.58361266368185,15530.906062767566,0.39840957547420675
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,6,31000006,504,36,0.8377605708355048,0.004372062342576164,0.01593982605300465,9.086467400193214,37.960368748592984,25350.525614785754,5260.850905237314,-37.90656774857564,35.56252262578369,15590.760779031378,0.3984016134664407
C31,36,13,1.0,20.0,20.0,0.5,35,504,screening,False,False,7,31000007,504,34,0.8361638536729791,0.004580205761173549,0.016909347819966895,8.342169400304556,38.35041801266328,25258.713660104524,5321.138685029147,-37.538443820947435,35.50374783751556,15743.36384014367,0.3987761730573822
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,1,31000001,504,12,0.8375837827288473,0.01151231162235281,0.025495887007551853,10.512806300073862,38.42578973835109,25675.539398195815,4698.6258627178095,-31.88689322339826,36.0388391528131,14111.085142144566,0.4059274260006465
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,2,31000002,504,12,0.8387769375900093,0.008262501789564785,0.0838700360030581,10.473208200186491,38.408616853008915,25623.2074203861,5599.550378048252,-40.26358728311328,35.24733064853503,16447.433638183007,0.40109750227562996
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,3,31000003,504,12,0.8430856500613836,0.008089441527569328,0.025934051640525438,9.67625730112195,38.12349528301209,25637.350162673083,5488.617321209423,-40.314137910185934,35.34581608568348,16166.638200013751,0.4001264823323764
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,4,31000004,504,12,0.8411752160048265,0.008971209882418287,0.07430487399117156,9.355025298893452,38.42751387858544,25670.60741477139,4577.389533181319,-32.41380337324679,36.1703035201752,13797.130728770115,0.407255380230648
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,5,31000005,504,12,0.8410160261150385,0.010035073625861523,0.01816747817382662,9.546838799491525,38.28836690216475,25662.8974764852,5305.659272978699,-41.36816789518758,35.446749503928665,15672.364600206018,0.40391344145092134
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,6,31000006,504,12,0.8430514335025056,0.008288983883444033,0.02917187997414256,9.382821599021554,38.180290618020145,25675.47566807149,5301.749528432964,-36.767803993255455,35.512660110813194,15689.935749658665,0.3993643563512505
C32,12,41,0.7,10.0,20.0,1.0,11,504,screening,False,False,7,31000007,504,12,0.8395886107791315,0.007877102391104274,0.08156825579757535,9.505610300228,38.41228055884258,25627.797543806493,5689.706285840642,-41.952204469296575,35.15382205061498,16667.91019105895,0.4032536266193656
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,1,31000001,504,48,0.8382651090668124,0.005362516000090772,0.007049672680088787,9.92524529993534,37.737947100115555,25464.110188206676,5245.699336780792,-38.68176011691628,35.56952144636501,15548.917921733922,0.398883575238775
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,2,31000002,504,52,0.8427092236413903,0.004278669879585341,0.009401552682933126,8.575237700715661,38.41718947969972,25482.536353087467,5258.990583794514,-38.71159276551374,35.558205335684164,15583.355586416235,0.3988311439046437
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,3,31000003,504,51,0.8373228961087693,0.004069959512370466,0.008368375218709522,8.678575599566102,38.241855667973354,25367.82541705448,5245.836368328157,-35.89849466569038,35.55352884887839,15542.332888154213,0.4000172804367413
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,4,31000004,504,51,0.8458454643015518,0.004633817358007715,0.0093035510806698,9.049354700371623,38.22797572124994,25629.17354491904,5298.590988935543,-39.818549347617875,35.506135114161005,15677.707297318446,0.40003894764599773
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,5,31000005,504,49,0.8365830007677584,0.005168285621977744,0.012777787673661733,9.09676249884069,38.393399782610246,25317.425272083037,5365.697381287111,-41.269394745090594,35.413749567096374,15834.95527614388,0.40257680839467114
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,6,31000006,504,45,0.8433571084700393,0.003847400954607123,0.014183989725237165,7.966074299067259,38.424116829655645,25487.544678324328,5734.397774138437,-41.58242152695448,35.11857446655227,16781.98960432602,0.4035490765833579
C33,56,8,0.9,30.0,20.0,0.25,55,504,screening,False,False,7,31000007,504,51,0.8358526559356647,0.005614911765943787,0.008009286646075094,7.538106499239802,38.20628239630376,25262.03505328434,5245.820352150958,-36.17055389565286,35.55995986950667,15545.096767094117,0.3995585679206885
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,1,31000001,504,56,0.8453938436869898,0.0027553444586617425,0.00908989012241009,9.9200977999717,38.03683134108209,25563.43244954793,4980.17568815271,-34.85773024766469,35.811021731517954,14862.098316267842,0.4001422735422651
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,2,31000002,504,56,0.8479317744087929,0.003044750943092371,0.020510124582750935,9.230213899165392,38.416591322905084,25636.46130846962,5323.640937192598,-36.26992728968986,35.477371953303766,15739.065806218036,0.4005399299706607
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,3,31000003,504,56,0.8487101192943706,0.002925376502029121,0.010454478984944837,10.532304698601365,38.41819667939696,25659.793241358428,5240.358514406429,-36.565319887672814,35.573012060408985,15534.611386153903,0.398981603798992
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,4,31000004,504,56,0.8468966898245767,0.0027733247231584656,0.009901827271876452,9.262575099244714,38.42955143330541,25573.181687045377,5412.327251513467,-39.8393266796203,35.41602282769607,15973.592124213543,0.399515016084884
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,5,31000005,504,56,0.846678399998949,0.002949565603158342,0.00987532794848476,8.837074398994446,38.43251356607108,25582.555099893576,5197.461863906569,-36.233399690249286,35.61182404762329,15424.258115972743,0.3990362841901941
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,6,31000006,504,56,0.84878120439564,0.0030589900620695966,0.008309158500574461,8.056877300143242,38.41731679323185,25657.481905728513,5308.8576556958915,-37.09588093868604,35.51074037866606,15710.122159892542,0.3990500420658947
C34,56,8,0.9,30.0,10.0,1.0,55,504,screening,False,True,7,31000007,504,56,0.8412855668585124,0.003130975089950853,0.006071136396028568,7.780655199661851,38.42762536135809,25398.404638390817,5269.958490552102,-38.08773231983446,35.55386836928624,15613.95087372432,0.39843324676510977
