algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise,front_size_before_hv48,fixed_cardinality_limit,hv48_solution,scaled_minimization_efficiency,scaled_minimization_power,hv48_compromise_score,is_hv48_run_compromise
MOPSO,PySwarm + Pareto repository,2,20280720,132,7305.336655084167,-52.538151549232,11.982795013615275,4.249492797601743,33.45335824102352,20365.67034948426,0.4806271565953579,False,192,48,35,-0.836333956025588,-0.7542840870179355,0.4806271565953573,False
MOPSO,PySwarm + Pareto repository,2,20280720,137,7479.84633389514,-54.165212821578336,11.972396696206244,4.292394852026004,33.2713139954742,20738.693001076816,0.4931260079441147,False,192,48,36,-0.831782849886855,-0.7680997407806228,0.49312600794411476,False
MOPSO,PySwarm + Pareto repository,2,20280720,141,7653.745819765581,-55.36890172999766,11.963162246363872,4.271173595588323,33.08211074214811,21100.17223347818,0.5068233578156668,False,192,48,37,-0.8270527685537028,-0.7814878604991918,0.5068233578156668,False
MOPSO,PySwarm + Pareto repository,2,20280720,148,7938.429347301748,-57.453327689683405,11.999163170245552,4.347971411242731,32.825796566491924,21715.438900999703,0.5252461510436329,False,192,48,38,-0.8206449141622981,-0.8042755148518409,0.5252461510436329,False
MOPSO,PySwarm + Pareto repository,2,20280720,154,8192.917167832064,-57.58184859628364,12.0,4.177871875586102,32.531101235843764,22210.384816968937,0.5487454768813308,False,192,48,39,-0.8132775308960941,-0.8226068450729236,0.5487454768813308,False
MOPSO,PySwarm + Pareto repository,2,20280720,158,8368.049076134444,-57.564400468948335,11.980052605482012,4.205348711885015,32.3239796990932,22540.720704832114,0.5657524619087015,False,192,48,40,-0.80809949247733,-0.8348415075863747,0.5657524619087015,False
MOPSO,PySwarm + Pareto repository,2,20280720,161,8526.864024969556,-60.60816299971785,11.95845895125946,4.4,32.200421549693566,22880.71800841137,0.575435038198276,False,192,48,41,-0.8050105387423392,-0.8474340003115323,0.575435038198276,False
MOPSO,PySwarm + Pareto repository,2,20280720,167,8754.801334784986,-62.14206061133832,11.9502069899132,4.356164012297347,31.950039847767265,23309.6876254722,0.5965607263098328,False,192,48,42,-0.7987509961941817,-0.8633217639063778,0.5965607263098328,False
MOPSO,PySwarm + Pareto repository,2,20280720,171,8892.757806214591,-63.10993321515054,11.85984823424472,4.34686590892774,31.744742566660044,23524.858938828227,0.6145558075156806,False,192,48,43,-0.7936185641665011,-0.8712910718084529,0.6145558075156806,False
MOPSO,PySwarm + Pareto repository,2,20280720,176,9187.252913482283,-67.02143830477328,11.966536654270827,4.388269012149374,31.50604097619965,24121.163895906877,0.6348403684068799,False,192,48,44,-0.7876510244049912,-0.8933764405891436,0.6348403684068799,False
MOPSO,PySwarm + Pareto repository,2,20280720,181,9405.304088335017,-68.27037802814695,11.908408023142885,4.4,31.24832748228807,24491.668518566283,0.6577243833630627,False,192,48,45,-0.7812081870572017,-0.9070988340209735,0.6577243833630627,False
MOPSO,PySwarm + Pareto repository,2,20280720,185,9681.872836166627,-70.897913659123,11.97405910127138,4.366647608843307,30.98761830295586,25001.514992074008,0.6809878576656698,False,192,48,46,-0.7746904575738964,-0.9259820367434818,0.6809878576656698,False
MOPSO,PySwarm + Pareto repository,2,20280720,189,9881.350892987672,-69.23573591793229,12.0,4.179339154158052,30.77078430835184,25338.076416938628,0.7006331575834267,False,192,48,47,-0.7692696077087959,-0.9384472747014306,0.7006331575834267,False
MOPSO,PySwarm + Pareto repository,2,20280720,192,10000.0,-70.58677284663025,11.958173444591209,4.4,30.6730820902742,25560.901741895163,0.7095286214434914,False,192,48,48,-0.766827052256855,-0.9467000645146356,0.7095286214434909,False
MOPSO,PySwarm + Pareto repository,3,20280721,1,500.0,-4.947949611811708,12.0,3.914286332080926,38.41170516446116,1600.4877151858811,0.7071402212651351,False,192,48,1,-0.960292629111529,-0.059277322784662266,0.7071402212651351,False
MOPSO,PySwarm + Pareto repository,3,20280721,4,862.283064064764,-6.997037839100798,11.991694552696028,4.165102045886595,38.35336606539055,2755.9548340052083,0.6731079649386732,False,192,48,2,-0.9588341516347638,-0.10207240125945216,0.6731079649386731,False
MOPSO,PySwarm + Pareto repository,3,20280721,7,1179.7142646797724,-9.04680958549156,11.982066647754044,4.139934643207197,38.26252930783871,3761.5709689320993,0.6436072458076418,False,192,48,3,-0.9565632326959678,-0.13931744329378146,0.6436072458076418,False
MOPSO,PySwarm + Pareto repository,3,20280721,9,1330.4558723921878,-8.890568175996862,11.9958485229174,3.986426070475377,38.221259173414296,4237.641559791069,0.6296794745422922,False,192,48,4,-0.9555314793353574,-0.15694968739966922,0.6296794745422922,False
MOPSO,PySwarm + Pareto repository,3,20280721,11,1547.058422848743,-11.861315665403753,12.0,4.002594711947822,38.1465907208544,4917.917039805125,0.6098868905248691,False,192,48,5,-0.9536647680213599,-0.18214507554833795,0.6098868905248691,False
MOPSO,PySwarm + Pareto repository,3,20280721,14,1797.0691907275443,-11.517058823697695,11.988385080977835,4.137366424368768,38.010844636570965,5692.343150826084,0.5877605428114845,False,192,48,6,-0.9502711159142742,-0.21082752410466976,0.5877605428114845,False
MOPSO,PySwarm + Pareto repository,3,20280721,16,1968.8659112063629,-13.643412786888334,11.99500661037846,4.033664708450428,37.955039755716896,6227.365327792772,0.5723878420636711,False,192,48,7,-0.9488759938929224,-0.2306431602886212,0.5723878420636711,False
MOPSO,PySwarm + Pareto repository,3,20280721,20,2152.2864850772694,-16.25696586879259,11.991844577209667,4.046495187142148,37.857836958554586,6790.075903346316,0.5566164802640264,False,192,48,8,-0.9464459239638646,-0.2514842927165302,0.5566164802640264,False
MOPSO,PySwarm + Pareto repository,3,20280721,23,2391.0383508269333,-16.483265630191568,11.96079206814542,4.1167750117977695,37.69656647045018,7511.161343778588,0.5371046614072587,False,192,48,9,-0.9424141617612545,-0.27819116088068846,0.5371046614072587,False
MOPSO,PySwarm + Pareto repository,3,20280721,30,2667.20801675602,-17.94646948572148,11.97444918587006,4.17760323440417,37.53433466100384,8342.65652595273,0.5149503537661784,False,192,48,10,-0.938358366525096,-0.30898727873899,0.5149503537661784,False
MOPSO,PySwarm + Pareto repository,3,20280721,36,2961.5441257115062,-20.9822547909296,11.992892037937828,4.148311960265523,37.3750401432308,9223.98588203474,0.4919722684921794,False,192,48,11,-0.93437600358077,-0.3416291067420274,0.4919722684921794,False
MOPSO,PySwarm + Pareto repository,3,20280721,40,3139.679447398312,-21.54551803130961,11.997290975730383,3.9446987972234,37.233880628579456,9741.870813036088,0.4797956257470648,False,192,48,12,-0.9308470157144864,-0.3608100301124477,0.4797956257470648,False
MOPSO,PySwarm + Pareto repository,3,20280721,43,3289.2237988983434,-24.030827934985027,11.957633616943037,4.061368226397646,37.10866559672056,10171.558835507789,0.470289009278783,False,192,48,13,-0.9277166399180141,-0.3767244013151033,0.470289009278783,False
MOPSO,PySwarm + Pareto repository,3,20280721,49,3523.550523052448,-25.17444427424006,11.987619979969995,3.9914364274717946,36.95595220837564,10851.347061143606,0.4549011888271899,False,192,48,14,-0.923898805209391,-0.4019017430053187,0.4549011888271899,False
MOPSO,PySwarm + Pareto repository,3,20280721,52,3708.132834326693,-27.36459956278445,11.929277058449,4.168383570440899,36.76992672966467,11362.314385171356,0.4460479651551216,False,192,48,15,-0.9192481682416167,-0.4208264587100502,0.4460479651551216,False
MOPSO,PySwarm + Pareto repository,3,20280721,55,3844.272231915025,-26.8636905992894,11.98282101777926,4.09827331011984,36.70107484786829,11757.410243257911,0.437355524304224,False,192,48,16,-0.9175268711967073,-0.4354596386391819,0.4373555243042238,False
MOPSO,PySwarm + Pareto repository,3,20280721,58,4032.774083631341,-30.1591039839594,11.976535066526754,4.199125602499785,36.54558876174927,12281.675269119269,0.4285109594258565,False,192,48,17,-0.9136397190437318,-0.45487686181923215,0.4285109594258562,False
MOPSO,PySwarm + Pareto repository,3,20280721,63,4190.906926902628,-32.656149681992304,11.983498049714123,4.2093336505067365,36.379762533872544,12705.349900189927,0.4236074193142989,False,192,48,18,-0.9094940633468136,-0.47056851482184914,0.42360741931429896,False
MOPSO,PySwarm + Pareto repository,3,20280721,68,4432.414816574425,-33.22763805264043,11.985737009001944,4.272354649311567,36.217509787858,13377.585583594251,0.4130076161599325,False,192,48,19,-0.90543774469645,-0.495466132725713,0.41300761615993253,False
MOPSO,PySwarm + Pareto repository,3,20280721,72,4651.372710324527,-33.75844096272802,11.978555603033964,4.253471758212644,36.03118416179522,13966.2055609043,0.4069129440382661,False,192,48,20,-0.9007796040448804,-0.5172668726260852,0.4069129440382665,False
MOPSO,PySwarm + Pareto repository,3,20280721,76,4776.085287728029,-35.73363751650912,11.987219727871594,4.128080954780423,35.90054121454037,14288.670559686669,0.4056415235745893,False,192,48,21,-0.8975135303635092,-0.5292100207291359,0.4056415235745892,False
MOPSO,PySwarm + Pareto repository,3,20280721,80,4937.0735984869525,-36.504561559885005,11.980062812678694,4.290267273099821,35.77194990169659,14717.395785505343,0.4023298934732962,False,192,48,22,-0.8942987475424147,-0.5450887327964942,0.40232989347329623,False
MOPSO,PySwarm + Pareto repository,3,20280721,86,5181.75368265261,-35.99481927840178,11.970676124488136,4.242464703875666,35.530496234795514,15342.52330926053,0.4020327922352071,False,192,48,23,-0.8882624058698878,-0.5682416040466863,0.4020327922352071,True
MOPSO,PySwarm + Pareto repository,3,20280721,89,5307.1786172626535,-39.52644252191142,11.97163971984035,4.273614021303743,35.41429089885907,15662.497283662024,0.4022124810217455,False,192,48,24,-0.8853572724714768,-0.5800924919874824,0.40221248102174556,False
MOPSO,PySwarm + Pareto repository,3,20280721,93,5486.697919971061,-37.08692093553688,11.973754100437498,4.387013342567814,35.236371033294986,16110.943637975684,0.4043016716520205,False,192,48,25,-0.8809092758323747,-0.5967016162213217,0.4043016716520204,False
MOPSO,PySwarm + Pareto repository,3,20280721,99,5659.807173570858,-38.349023043805474,11.984726019799805,4.222325062854331,35.06261552482586,16537.303572630528,0.4075975850220379,False,192,48,26,-0.8765653881206464,-0.6124927249122418,0.40759758502203797,False
MOPSO,PySwarm + Pareto repository,3,20280721,105,5872.502354038375,-41.370104437611815,11.97161738113518,4.144413299372239,34.867119065231066,17063.103232425477,0.4116347339890086,False,192,48,27,-0.8716779766307766,-0.6319667863861288,0.4116347339890086,False
MOPSO,PySwarm + Pareto repository,3,20280721,109,6006.054144208497,-43.64763023641376,11.970734920999131,4.20815151514083,34.74543476892636,17390.246873853015,0.4148120255911662,False,192,48,28,-0.8686358692231589,-0.6440832175501117,0.41481202559116626,False
MOPSO,PySwarm + Pareto repository,3,20280721,112,6157.583730984691,-45.85700562453876,11.973788078821942,4.221065091648235,34.58336533331237,17745.83064492535,0.4211011122548653,False,192,48,29,-0.8645841333328093,-0.6572529868490871,0.4211011122548653,False
MOPSO,PySwarm + Pareto repository,3,20280721,117,6370.660839201955,-46.49626815448437,12.0,4.06815256258044,34.38327031218862,18253.679475129607,0.4287707398346256,False,192,48,30,-0.8595817578047156,-0.676062202782578,0.4287707398346256,False
MOPSO,PySwarm + Pareto repository,3,20280721,123,6617.6749910652725,-45.10348691511778,11.977879807137166,4.143091087326879,34.10382667137568,18807.33673856564,0.4434296311109116,False,192,48,31,-0.8525956667843919,-0.6965680273542829,0.44342963111091166,False
MOPSO,PySwarm + Pareto repository,3,20280721,130,6883.649574524912,-50.10000567165885,11.975226248678984,4.158877620813635,33.86052706745226,19423.66689508809,0.4558562125479308,False,192,48,32,-0.8465131766863065,-0.7193950701884477,0.4558562125479308,False
MOPSO,PySwarm + Pareto repository,3,20280721,135,7062.272135734568,-49.88648667084527,11.934502468933482,4.252941507466476,33.66599209688141,19813.19982563881,0.4679251799303766,False,192,48,33,-0.8416498024220352,-0.7338222157644004,0.4679251799303766,False
MOPSO,PySwarm + Pareto repository,3,20280721,139,7242.072786188469,-51.34842972739523,11.993037441023642,4.252200623909334,33.52595986951552,20233.120133488752,0.4756254094536842,False,192,48,34,-0.8381489967378879,-0.7493748197588427,0.4756254094536842,False
MOPSO,PySwarm + Pareto repository,3,20280721,144,7449.351160703482,-55.197035298018335,11.977039464554752,4.2029929987634445,33.27264287947594,20654.96673782472,0.4937306233771156,False,192,48,35,-0.8318160719868984,-0.7649987680675823,0.4937306233771156,False
MOPSO,PySwarm + Pareto repository,3,20280721,148,7613.51503629314,-52.69164590859795,11.954261564625812,4.178972483138045,33.08988140191758,20994.19246688802,0.5069625839443402,False,192,48,36,-0.8272470350479395,-0.7775626839588156,0.5069625839443402,False
MOPSO,PySwarm + Pareto repository,3,20280721,154,7907.734138915342,-57.6454137767082,12.0,4.134636791567354,32.81511122424826,21624.43127502433,0.526787848495854,False,192,48,37,-0.8203777806062066,-0.8009048620379381,0.526787848495854,False
MOPSO,PySwarm + Pareto repository,3,20280721,159,8147.422934867851,-58.23058157029551,11.985199106801964,4.162478370915313,32.568343260154094,22112.338902369025,0.5459318735835379,False,192,48,38,-0.8142085815038523,-0.8189755149025565,0.5459318735835379,False
MOPSO,PySwarm + Pareto repository,3,20280721,163,8309.065351379642,-61.25324666568044,11.992334276941044,4.203178334589539,32.393110490470015,22429.7059999814,0.5600471696646926,False,192,48,39,-0.8098277622617504,-0.830729851851163,0.5600471696646926,False
MOPSO,PySwarm + Pareto repository,3,20280721,167,8544.570048634789,-59.75831590022309,11.982848826318978,4.292601818971222,32.17312124057135,22908.790676940134,0.5777934755756327,False,192,48,40,-0.8043280310142837,-0.8484737287755605,0.5777934755756327,False
MOPSO,PySwarm + Pareto repository,3,20280721,170,8744.352889673442,-63.18699337271624,11.973101519729305,4.281145855428189,31.95776786001924,23287.499977856023,0.5959326242377369,False,192,48,41,-0.798944196500481,-0.8624999991798528,0.5959326242377369,False
MOPSO,PySwarm + Pareto repository,3,20280721,173,8884.532562693077,-61.395267239137,11.975013192386625,4.131269561635193,31.771811382018072,23523.141066606844,0.6120982220547937,False,192,48,42,-0.7942952845504518,-0.8712274469113646,0.6120982220547937,False
MOPSO,PySwarm + Pareto repository,3,20280721,176,9020.238122665647,-63.01544994215402,11.938224545208476,4.172498010121728,31.623573436002257,23771.01355686202,0.6249181381813315,False,192,48,43,-0.7905893359000564,-0.8804079095134082,0.6249181381813315,False
MOPSO,PySwarm + Pareto repository,3,20280721,180,9208.584409458215,-65.02941761783788,11.949544850672083,4.208459557923704,31.447192195033324,24132.010314035,0.6401868262618857,False,192,48,44,-0.786179804875833,-0.893778159779074,0.6401868262618857,False
MOPSO,PySwarm + Pareto repository,3,20280721,185,9474.92697176766,-68.81123172828362,11.983995849485416,4.268503730134446,31.196907820995285,24632.368612408136,0.6622312516307531,False,192,48,45,-0.7799226955248821,-0.9123099486077088,0.6622312516307531,False
